ticker,date,close,return_1d,z_score,volume_spike,rsi,vix_rank,volatility_7d,event_type,direction,year,month,ticker_name,group,return_pct
GLD,2024-05-23,215.72000122070312,-0.019944570339717638,-2.2,1.3,47.51216169059802,0.11507936507936507,0.014087174638337271,MAJOR LOSS,BEARISH,2024,5,Gold,Commodities,-1.99
GLD,2024-06-07,211.60000610351562,-0.03568330143379639,-3.32,1.9,41.50562154200596,0.027777777777777776,0.016362921697644167,EXTREME LOSS,BEARISH,2024,6,Gold,Commodities,-3.57
GLD,2024-07-11,223.25,0.017733403441032136,1.63,1.7,63.15004203207292,0.23809523809523808,0.010120147977800555,MAJOR GAIN,BULLISH,2024,7,Gold,Commodities,1.77
GLD,2024-07-16,228.2899932861328,0.019925798233449088,1.76,2.0,70.23746690351345,0.3353174603174603,0.011066580823229867,MAJOR GAIN,BULLISH,2024,7,Gold,Commodities,1.99
GLD,2024-07-19,221.72999572753906,-0.017937829186174925,-1.72,1.4,53.69844652401932,0.8293650793650794,0.013466819920243173,MAJOR LOSS,BEARISH,2024,7,Gold,Commodities,-1.79
GLD,2024-07-31,226.5500030517578,0.018110725786084414,1.55,1.1,61.56678677495572,0.8015873015873016,0.011131438587983723,MAJOR GAIN,BULLISH,2024,7,Gold,Commodities,1.81
GLD,2024-08-12,228.41000366210938,0.017144665770273848,1.51,0.8,62.56815358709585,0.9682539682539683,0.011215008573588954,MAJOR GAIN,BULLISH,2024,8,Gold,Commodities,1.71
GLD,2024-08-16,231.99000549316406,0.02238773852658915,1.95,1.7,66.1420536635687,0.6547619047619048,0.01119965391587519,MAJOR GAIN,BULLISH,2024,8,Gold,Commodities,2.24
GLD,2024-09-12,236.3300018310547,0.017567284525531468,1.69,1.7,65.5779292021715,0.7936507936507936,0.00790910474165654,MAJOR GAIN,BULLISH,2024,9,Gold,Commodities,1.76
GLD,2024-10-23,250.8699951171875,-0.012050555849465017,-1.68,1.3,64.90461179006785,0.8968253968253969,0.007827424857696882,MAJOR LOSS,BEARISH,2024,10,Gold,Commodities,-1.21
GLD,2024-10-31,253.50999450683594,-0.015495166963743978,-2.18,1.6,62.006646604035986,0.9801587301587301,0.009979023282848384,MAJOR LOSS,BEARISH,2024,10,Gold,Commodities,-1.55
GLD,2024-11-06,245.6999969482422,-0.030386729020158154,-3.59,2.2,43.623833560785506,0.7321428571428571,0.014193125230174795,EXTREME LOSS,BEARISH,2024,11,Gold,Commodities,-3.04
GLD,2024-11-07,249.64999389648438,0.016076503855530166,1.61,1.3,51.28572570676722,0.626984126984127,0.015214357023809072,MAJOR GAIN,BULLISH,2024,11,Gold,Commodities,1.61
GLD,2024-11-11,242.13999938964844,-0.02347155656813127,-2.65,1.6,39.607170699835926,0.6111111111111112,0.01588264308715684,MAJOR LOSS,BEARISH,2024,11,Gold,Commodities,-2.35
GLD,2024-11-18,241.08999633789062,0.019020246289590537,1.96,0.8,42.70000610554164,0.6666666666666666,0.012756538897699917,MAJOR GAIN,BULLISH,2024,11,Gold,Commodities,1.9
GLD,2024-11-25,242.47999572753906,-0.029458856541118794,-2.94,1.3,45.7384625649821,0.5357142857142857,0.01581576570617382,MAJOR LOSS,BEARISH,2024,11,Gold,Commodities,-2.95
GLD,2024-12-18,239.25999450683594,-0.01918507783771317,-1.81,1.3,40.289931967861996,0.9880952380952381,0.01243077913177729,MAJOR LOSS,BEARISH,2024,12,Gold,Commodities,-1.92
GLD,2025-02-10,268.3699951171875,0.016938239196991,1.64,1.6,77.28592723068562,0.5634920634920635,0.006361271399352677,MAJOR GAIN,BULLISH,2025,2,Gold,Commodities,1.69
GLD,2025-02-14,266.2900085449219,-0.014871773334245608,-1.81,1.3,65.72075078460406,0.4246031746031746,0.010163376591501634,MAJOR LOSS,BEARISH,2025,2,Gold,Commodities,-1.49
GLD,2025-02-18,270.70001220703125,0.01656090548123368,1.57,0.9,70.87787722764746,0.5,0.011458997119251803,MAJOR GAIN,BULLISH,2025,2,Gold,Commodities,1.66
GLD,2025-02-25,268.6199951171875,-0.013188334192659745,-1.79,1.1,62.15921222497984,0.876984126984127,0.010764618635398085,MAJOR LOSS,BEARISH,2025,2,Gold,Commodities,-1.32
GLD,2025-02-27,264.92999267578125,-0.015239958822878874,-1.93,1.0,53.113331039734824,0.9444444444444444,0.007900048527545559,MAJOR LOSS,BEARISH,2025,2,Gold,Commodities,-1.52
GLD,2025-03-13,275.1300048828125,0.017756144523255468,1.85,1.6,66.46805147481862,0.9722222222222222,0.009182012559400767,MAJOR GAIN,BULLISH,2025,3,Gold,Commodities,1.78
GLD,2025-04-04,279.7200012207031,-0.02339226273628292,-2.94,2.0,54.058868286929965,1.0,0.013088744328192035,MAJOR LOSS,BEARISH,2025,4,Gold,Commodities,-2.34
GLD,2025-04-07,273.7099914550781,-0.02148580630415131,-2.52,1.8,44.43028164977236,1.0,0.014106497969997585,MAJOR LOSS,BEARISH,2025,4,Gold,Commodities,-2.15
GLD,2025-04-09,285.3800048828125,0.03699125081478161,3.4,2.1,60.23490739521835,0.9841269841269841,0.02017139050331274,EXTREME GAIN,BULLISH,2025,4,Gold,Commodities,3.7
GLD,2025-04-10,292.3500061035156,0.0244235794430141,2.05,1.6,66.43210362400598,0.9880952380952381,0.02235230100104624,MAJOR GAIN,BULLISH,2025,4,Gold,Commodities,2.44
GLD,2025-04-16,307.4700012207031,0.0325408102664011,2.6,1.5,74.90260089559744,0.9722222222222222,0.015748415141152612,MAJOR GAIN,BULLISH,2025,4,Gold,Commodities,3.25
GLD,2025-04-21,315.5899963378906,0.03093558529908469,2.3,1.4,77.5599033171907,0.9761904761904762,0.016155945438646825,MAJOR GAIN,BULLISH,2025,4,Gold,Commodities,3.09
GLD,2025-04-23,303.6499938964844,-0.023978630729734163,-2.18,1.5,62.0938905377464,0.9444444444444444,0.021648512887700103,MAJOR LOSS,BEARISH,2025,4,Gold,Commodities,-2.4
GLD,2025-05-01,297.4599914550781,-0.02077228754256477,-1.75,0.9,51.783016946573525,0.8968253968253969,0.015344885586008697,MAJOR LOSS,BEARISH,2025,5,Gold,Commodities,-2.08
GLD,2025-05-05,306.8800048828125,0.029867754776654154,2.01,0.6,59.467575323283164,0.876984126984127,0.017304000570450142,MAJOR GAIN,BULLISH,2025,5,Gold,Commodities,2.99
GLD,2025-05-06,315.4800109863281,0.02802400275899264,1.79,0.7,64.97715080183991,0.9047619047619048,0.019500599874426258,MAJOR GAIN,BULLISH,2025,5,Gold,Commodities,2.8
GLD,2025-05-08,304.6300048828125,-0.0196942722998793,-1.54,0.8,54.47912253117519,0.8373015873015873,0.021521516412999354,MAJOR LOSS,BEARISH,2025,5,Gold,Commodities,-1.97
GLD,2025-05-12,298.19000244140625,-0.028190568373488878,-2.03,1.1,48.82331172244929,0.623015873015873,0.02286982550537647,MAJOR LOSS,BEARISH,2025,5,Gold,Commodities,-2.82
GLD,2025-05-14,293.1600036621094,-0.021037827999516923,-1.52,1.1,45.02439837549432,0.6329365079365079,0.020102752852400225,MAJOR LOSS,BEARISH,2025,5,Gold,Commodities,-2.1
GLD,2025-06-02,311.6700134277344,0.026581051258171673,1.53,1.2,58.612242182384335,0.5813492063492064,0.016227342874680726,MAJOR GAIN,BULLISH,2025,6,Gold,Commodities,2.66
GLD,2025-08-01,309.1099853515625,0.020299689958884537,1.76,1.3,52.40682111277387,0.7222222222222222,0.012345067588926579,MAJOR GAIN,BULLISH,2025,8,Gold,Commodities,2.03
GLD,2025-09-02,325.5899963378906,0.023642559312442524,2.54,2.4,73.72836328377657,0.4603174603174603,0.008155958536587148,MAJOR GAIN,BULLISH,2025,9,Gold,Commodities,2.36
GLD,2025-09-22,345.04998779296875,0.01730643093326134,1.75,0.9,77.68157227155709,0.3253968253968254,0.00885274350178134,MAJOR GAIN,BULLISH,2025,9,Gold,Commodities,1.73
GLD,2025-09-29,352.4599914550781,0.016496514338703028,1.68,1.1,78.36549781999958,0.32341269841269843,0.00899493361087453,MAJOR GAIN,BULLISH,2025,9,Gold,Commodities,1.65
GLD,2025-10-06,364.3800048828125,0.01884573861512795,1.87,1.2,83.0468456723774,0.36904761904761907,0.007833692962785707,MAJOR GAIN,BULLISH,2025,10,Gold,Commodities,1.88
GLD,2025-10-08,372.29998779296875,0.01649095687844504,1.52,1.9,86.30910621832764,0.3531746031746032,0.007864672587293123,MAJOR GAIN,BULLISH,2025,10,Gold,Commodities,1.65
GLD,2025-10-09,365.42999267578125,-0.018452848086064955,-2.34,2.1,72.96664034455937,0.3948412698412698,0.012649286598387256,MAJOR LOSS,BEARISH,2025,10,Gold,Commodities,-1.85
GLD,2025-10-13,378.0899963378906,0.02430104394061705,2.19,1.1,79.57451161556062,0.6746031746031746,0.013888921857187014,MAJOR GAIN,BULLISH,2025,10,Gold,Commodities,2.43
GLD,2025-10-16,396.45001220703125,0.02338727694573084,2.0,1.8,85.73031011367647,0.9285714285714286,0.014618672996465213,MAJOR GAIN,BULLISH,2025,10,Gold,Commodities,2.34
GLD,2025-10-17,388.989990234375,-0.01881705572696646,-2.26,3.0,75.31931728509801,0.7857142857142857,0.018240584616793048,MAJOR LOSS,BEARISH,2025,10,Gold,Commodities,-1.88
GLD,2025-10-20,403.1499938964844,0.03640197438905224,2.97,1.6,80.22755937255533,0.623015873015873,0.0175400977718036,MAJOR GAIN,BULLISH,2025,10,Gold,Commodities,3.64
GLD,2025-10-21,377.239990234375,-0.06426889260666147,-4.89,2.3,57.6395417587917,0.5873015873015873,0.034655105293046766,EXTREME LOSS,BEARISH,2025,10,Gold,Commodities,-6.43
GLD,2025-10-27,367.010009765625,-0.027839530498784404,-2.19,0.9,50.06046255391582,0.27380952380952384,0.03118386418926467,MAJOR LOSS,BEARISH,2025,10,Gold,Commodities,-2.78
GLD,2025-11-10,378.3800048828125,0.02734111859838051,1.62,0.6,58.62991669715328,0.5873015873015873,0.014061174225044328,MAJOR GAIN,BULLISH,2025,11,Gold,Commodities,2.73
GLD,2025-12-29,398.6000061035156,-0.0435283019531133,-2.85,2.0,54.31823559244655,0.01984126984126984,0.02145167408560759,MAJOR LOSS,BEARISH,2025,12,Gold,Commodities,-4.35
GLD,2026-01-05,408.760009765625,0.026313174195160993,1.53,1.2,62.31228656533482,0.08333333333333333,0.02157170255564663,MAJOR GAIN,BULLISH,2026,1,Gold,Commodities,2.63
GLD,2026-01-20,437.2300109863281,0.03783617488689295,2.77,1.5,73.54337610064691,0.753968253968254,0.01559267132913209,MAJOR GAIN,BULLISH,2026,1,Gold,Commodities,3.78
GLD,2026-01-27,476.1000061035156,0.024531942321975864,1.58,1.6,85.1001345675154,0.32936507936507936,0.01285304215968936,MAJOR GAIN,BULLISH,2026,1,Gold,Commodities,2.45
GLD,2026-01-28,494.55999755859375,0.038773348494905324,2.56,2.3,88.11248047076054,0.33134920634920634,0.010941597288237433,MAJOR GAIN,BULLISH,2026,1,Gold,Commodities,3.88
GLD,2026-01-30,444.95001220703125,-0.10274245274560045,-5.54,3.3,53.93591520177212,0.5615079365079365,0.047254181845451264,EXTREME LOSS,BEARISH,2026,1,Gold,Commodities,-10.27
GLD,2026-02-02,427.1300048828125,-0.04004945911975222,-2.17,1.5,47.0407174267139,0.32142857142857145,0.048888895259426586,MAJOR LOSS,BEARISH,2026,2,Gold,Commodities,-4.0
GLD,2026-02-03,454.2900085449219,0.06358720612372104,2.81,1.0,56.22598281121514,0.6111111111111112,0.055572086733973264,MAJOR GAIN,BULLISH,2026,2,Gold,Commodities,6.36
GLD,2026-02-12,451.3900146484375,-0.03472828959819363,-1.71,0.7,52.407283999764104,0.7876984126984127,0.024929420825363084,MAJOR LOSS,BEARISH,2026,2,Gold,Commodities,-3.47
GLD,2026-02-17,448.20001220703125,-0.0311702543391007,-1.51,0.4,50.688355724647735,0.746031746031746,0.027609264981529373,MAJOR LOSS,BEARISH,2026,2,Gold,Commodities,-3.12
GLD,2026-03-03,468.1400146484375,-0.04461221500318879,-2.0,1.5,52.81354115868719,0.876984126984127,0.02356297677336927,MAJOR LOSS,BEARISH,2026,3,Gold,Commodities,-4.46
QQQ,2015-03-06,98.90031433105469,-0.0113212819798435,-1.5,1.4,55.5744500580875,,0.006889268893356516,MAJOR LOSS,BEARISH,2015,3,Nasdaq-100,US,-1.13
QQQ,2015-03-10,97.34418487548828,-0.018566558088549234,-2.16,1.5,45.25689881296565,,0.009267050998048233,MAJOR LOSS,BEARISH,2015,3,Nasdaq-100,US,-1.86
QQQ,2015-03-25,97.3281021118164,-0.022885052135182216,-2.59,1.5,43.84035926149034,,0.010582295810072449,MAJOR LOSS,BEARISH,2015,3,Nasdaq-100,US,-2.29
QQQ,2015-04-17,97.83568572998047,-0.01560037157413352,-1.89,1.7,46.27929000971285,,0.007643652287573565,MAJOR LOSS,BEARISH,2015,4,Nasdaq-100,US,-1.56
QQQ,2015-04-20,99.30310821533203,0.014998847040348373,1.69,1.1,54.648519710873586,,0.009482427705959157,MAJOR GAIN,BULLISH,2015,4,Nasdaq-100,US,1.5
QQQ,2015-04-24,102.01641082763672,0.013570548523680115,1.52,1.3,66.67301016386153,,0.010221304711318258,MAJOR GAIN,BULLISH,2015,4,Nasdaq-100,US,1.36
QQQ,2015-04-30,99.33079528808594,-0.015729297029093647,-2.07,1.6,48.97289702826137,,0.009339447344946157,MAJOR LOSS,BEARISH,2015,4,Nasdaq-100,US,-1.57
QQQ,2015-05-05,99.16463470458984,-0.016296113199790407,-2.04,1.7,47.571784206036426,,0.0102277058666314,MAJOR LOSS,BEARISH,2015,5,Nasdaq-100,US,-1.63
QQQ,2015-05-14,101.13041687011719,0.014629862070792088,1.69,0.8,57.309961763983175,,0.00852842403500939,MAJOR GAIN,BULLISH,2015,5,Nasdaq-100,US,1.46
QQQ,2015-05-27,102.40399932861328,0.016117237136771934,1.83,1.1,60.469651657270454,,0.00834053504507732,MAJOR GAIN,BULLISH,2015,5,Nasdaq-100,US,1.61
QQQ,2015-06-10,101.04735565185547,0.01370247484778564,1.6,1.3,51.431538900903405,,0.007815001458491401,MAJOR GAIN,BULLISH,2015,6,Nasdaq-100,US,1.37
QQQ,2015-06-18,102.15480041503906,0.014573431058343411,1.67,1.7,58.07918151198498,,0.008601973503477474,MAJOR GAIN,BULLISH,2015,6,Nasdaq-100,US,1.46
QQQ,2015-06-29,98.68971252441406,-0.023611535694849195,-2.87,2.0,37.2734396844592,,0.00952933821809016,MAJOR LOSS,BEARISH,2015,6,Nasdaq-100,US,-2.36
QQQ,2015-07-08,98.13470458984375,-0.017412425294018985,-2.02,1.4,36.79863485442886,,0.011744076374962692,MAJOR LOSS,BEARISH,2015,7,Nasdaq-100,US,-1.74
QQQ,2015-07-10,99.5777359008789,0.015278590231061706,1.74,0.9,46.48638251969116,,0.010058485601002648,MAJOR GAIN,BULLISH,2015,7,Nasdaq-100,US,1.53
QQQ,2015-07-13,101.32603454589844,0.0175571238811838,1.91,0.9,55.275806988324476,,0.011714424373505873,MAJOR GAIN,BULLISH,2015,7,Nasdaq-100,US,1.76
QQQ,2015-07-16,103.54605102539062,0.01413309141171526,1.54,1.0,64.18611370501688,,0.012229867870081226,MAJOR GAIN,BULLISH,2015,7,Nasdaq-100,US,1.41
QQQ,2015-07-17,105.07231903076172,0.014739992401997304,1.56,1.3,68.97725713102986,,0.007383650549535987,MAJOR GAIN,BULLISH,2015,7,Nasdaq-100,US,1.47
QQQ,2015-08-06,102.16776275634766,-0.01603569899185664,-1.94,1.4,48.026940736384205,,0.0077803762745960545,MAJOR LOSS,BEARISH,2015,8,Nasdaq-100,US,-1.6
QQQ,2015-08-11,101.88101196289062,-0.01281720702280631,-1.51,1.2,46.82032398551431,,0.009915604775540687,MAJOR LOSS,BEARISH,2015,8,Nasdaq-100,US,-1.28
QQQ,2015-08-20,99.05048370361328,-0.027694366650227842,-3.0,1.9,34.967518876295074,,0.011640999602173685,EXTREME LOSS,BEARISH,2015,8,Nasdaq-100,US,-2.77
QQQ,2015-08-21,94.7214126586914,-0.04370570322377898,-4.0,2.9,24.740761229864276,,0.018350225097786825,EXTREME LOSS,BEARISH,2015,8,Nasdaq-100,US,-4.37
QQQ,2015-08-24,91.0768814086914,-0.03847631858207501,-3.15,3.9,19.55547094574355,,0.020477838289508558,EXTREME LOSS,BEARISH,2015,8,Nasdaq-100,US,-3.85
QQQ,2015-08-26,95.30419158935547,0.05036203938074291,3.82,2.3,37.732550483639514,,0.0315557502856066,EXTREME GAIN,BULLISH,2015,8,Nasdaq-100,US,5.04
QQQ,2015-08-27,97.71846771240234,0.025332318366955597,1.87,1.5,44.93388493081959,,0.03442365556869458,MAJOR GAIN,BULLISH,2015,8,Nasdaq-100,US,2.53
QQQ,2015-09-01,93.47265625,-0.03125302939802965,-2.1,1.4,35.984653439999846,,0.031058593174342716,MAJOR LOSS,BEARISH,2015,9,Nasdaq-100,US,-3.13
QQQ,2015-09-02,96.10895538330078,0.02820396080592591,1.93,0.8,43.650060068184715,,0.02788526545429321,MAJOR GAIN,BULLISH,2015,9,Nasdaq-100,US,2.82
QQQ,2015-09-08,97.16344451904297,0.028190823857689118,1.87,0.7,47.614497142103886,,0.02192349841653958,MAJOR GAIN,BULLISH,2015,9,Nasdaq-100,US,2.82
QQQ,2015-09-28,92.7171859741211,-0.028468513035533882,-1.75,1.1,34.768275962932464,,0.01089403714994214,MAJOR LOSS,BEARISH,2015,9,Nasdaq-100,US,-2.85
QQQ,2015-10-23,104.57687377929688,0.027982719936787026,1.7,1.5,70.98468108325886,,0.01295420460379287,MAJOR GAIN,BULLISH,2015,10,Nasdaq-100,US,2.8
QQQ,2015-12-03,104.32650756835938,-0.01695052942591868,-1.78,1.5,48.68418974516796,,0.008228278627467472,MAJOR LOSS,BEARISH,2015,12,Nasdaq-100,US,-1.7
QQQ,2015-12-04,106.76521301269531,0.023375702888721595,2.05,1.4,59.29750571875463,,0.012692631667476249,MAJOR GAIN,BULLISH,2015,12,Nasdaq-100,US,2.34
QQQ,2015-12-09,104.67887878417969,-0.015179426798073936,-1.51,1.7,48.84536536145346,,0.01420130292580449,MAJOR LOSS,BEARISH,2015,12,Nasdaq-100,US,-1.52
QQQ,2015-12-11,102.73159790039062,-0.023015862708309243,-2.12,1.8,41.33933720091434,,0.01576553699106873,MAJOR LOSS,BEARISH,2015,12,Nasdaq-100,US,-2.3
QQQ,2015-12-18,102.1524887084961,-0.019182209083441926,-1.76,1.6,41.35528519548327,,0.015086791748258435,MAJOR LOSS,BEARISH,2015,12,Nasdaq-100,US,-1.92
QQQ,2016-01-04,101.84555053710938,-0.02109782737263932,-2.01,1.4,40.62272807798581,0.8511904761904762,0.012425462473417215,MAJOR LOSS,BEARISH,2016,1,Nasdaq-100,US,-2.11
QQQ,2016-01-07,97.53919982910156,-0.031313615548737794,-2.67,1.6,29.89367389887316,0.9444444444444444,0.014803343465034959,MAJOR LOSS,BEARISH,2016,1,Nasdaq-100,US,-3.13
QQQ,2016-01-13,94.77681732177734,-0.03448930068524547,-2.72,1.7,28.20057145355267,0.9404761904761905,0.017142054859856145,MAJOR LOSS,BEARISH,2016,1,Nasdaq-100,US,-3.45
QQQ,2016-01-14,96.79513549804688,0.021295483782886704,1.73,1.9,36.26222390222577,0.9087301587301587,0.02082800592708439,MAJOR GAIN,BULLISH,2016,1,Nasdaq-100,US,2.13
QQQ,2016-01-15,93.79093933105469,-0.03103664405793205,-2.26,2.1,30.731195608898062,0.9682539682539683,0.022790808373429613,MAJOR LOSS,BEARISH,2016,1,Nasdaq-100,US,-3.1
QQQ,2016-01-22,96.51606750488281,0.028953566701169775,2.33,0.9,41.808260565510245,0.8571428571428571,0.023898631570801108,MAJOR GAIN,BULLISH,2016,1,Nasdaq-100,US,2.9
QQQ,2016-01-27,93.54910278320312,-0.024915196657234184,-1.71,1.0,36.18095570688007,0.873015873015873,0.0172000057859812,MAJOR LOSS,BEARISH,2016,1,Nasdaq-100,US,-2.49
QQQ,2016-01-29,96.8509292602539,0.02088231892841197,1.62,1.0,46.76136106051921,0.7976190476190477,0.019277247207732818,MAJOR GAIN,BULLISH,2016,1,Nasdaq-100,US,2.09
QQQ,2016-02-05,91.26103973388672,-0.03472717721195184,-2.22,1.2,34.03796246842283,0.876984126984127,0.019410980810865473,MAJOR LOSS,BEARISH,2016,2,Nasdaq-100,US,-3.47
QQQ,2016-02-16,93.22357177734375,0.022546826979202184,1.62,0.7,45.43302961702693,0.8690476190476191,0.019071590076087,MAJOR GAIN,BULLISH,2016,2,Nasdaq-100,US,2.25
QQQ,2016-02-17,95.33487701416016,0.0226477616826255,1.61,0.7,51.86666135267333,0.8095238095238095,0.014325866895041109,MAJOR GAIN,BULLISH,2016,2,Nasdaq-100,US,2.26
QQQ,2016-03-01,98.39486694335938,0.032097276726383406,2.08,0.8,59.68578142148382,0.6309523809523809,0.01630411713457606,MAJOR GAIN,BULLISH,2016,3,Nasdaq-100,US,3.21
QQQ,2016-05-24,101.177490234375,0.02003200037412234,2.1,1.1,57.59265484444952,0.27380952380952384,0.01129434078601602,MAJOR GAIN,BULLISH,2016,5,Nasdaq-100,US,2.0
QQQ,2016-06-23,101.7369155883789,0.01426697169279545,1.8,0.9,54.72693764441686,0.5634920634920635,0.00816572204648928,MAJOR GAIN,BULLISH,2016,6,Nasdaq-100,US,1.43
QQQ,2016-06-24,97.54663848876953,-0.04118738095582697,-4.25,2.8,35.157542931570745,0.9126984126984127,0.01818700885359139,EXTREME LOSS,BEARISH,2016,6,Nasdaq-100,US,-4.12
QQQ,2016-06-27,95.61044311523438,-0.01984891948642664,-1.92,1.9,29.84669764334916,0.8571428571428571,0.01874715845126458,MAJOR LOSS,BEARISH,2016,6,Nasdaq-100,US,-1.98
QQQ,2016-06-28,97.70560455322266,0.02191352084272946,2.23,1.1,40.34758834174223,0.6388888888888888,0.021541887941294174,MAJOR GAIN,BULLISH,2016,6,Nasdaq-100,US,2.19
QQQ,2016-06-29,99.43599700927734,0.017710268146512442,1.74,1.2,47.35627201397547,0.5,0.02272247513686389,MAJOR GAIN,BULLISH,2016,6,Nasdaq-100,US,1.77
QQQ,2016-07-08,103.16800689697266,0.015466705716039808,1.51,1.0,60.00897487887995,0.07142857142857142,0.00812342376924801,MAJOR GAIN,BULLISH,2016,7,Nasdaq-100,US,1.55
QQQ,2016-09-09,106.89066314697266,-0.02516415040238218,-2.8,2.7,37.10215719879687,0.6388888888888888,0.010577300247721005,MAJOR LOSS,BEARISH,2016,9,Nasdaq-100,US,-2.52
QQQ,2016-09-12,108.80810546875,0.017938351819755338,1.73,2.0,50.74231445090738,0.4246031746031746,0.013201432587924137,MAJOR GAIN,BULLISH,2016,9,Nasdaq-100,US,1.79
QQQ,2016-10-11,110.19651794433594,-0.014259500538367997,-2.22,1.3,49.07341936950463,0.5099206349206349,0.006468447766165939,MAJOR LOSS,BEARISH,2016,10,Nasdaq-100,US,-1.43
QQQ,2016-10-24,112.11882019042969,0.012018497751825619,1.66,1.0,61.86613346798477,0.15079365079365079,0.005473771215463176,MAJOR GAIN,BULLISH,2016,10,Nasdaq-100,US,1.2
QQQ,2016-11-07,109.09947967529297,0.023757519039355524,3.12,1.2,47.095456887303946,0.7619047619047619,0.011635948420039528,EXTREME GAIN,BULLISH,2016,11,Nasdaq-100,US,2.38
QQQ,2016-11-10,108.5368423461914,-0.016149416002704364,-2.02,2.7,44.68988210935044,0.42658730158730157,0.013297303246246226,MAJOR LOSS,BEARISH,2016,11,Nasdaq-100,US,-1.61
QQQ,2016-11-15,108.97758483886719,0.013870897448910346,1.69,1.1,48.1328000187917,0.2123015873015873,0.013592762459643895,MAJOR GAIN,BULLISH,2016,11,Nasdaq-100,US,1.39
QQQ,2016-12-01,108.2742919921875,-0.017276515796239456,-1.93,1.4,41.58559077973626,0.38492063492063494,0.008180578015081793,MAJOR LOSS,BEARISH,2016,12,Nasdaq-100,US,-1.73
QQQ,2016-12-07,110.98419952392578,0.012662703382055662,1.52,0.9,55.25702181428959,0.08333333333333333,0.010703983130150582,MAJOR GAIN,BULLISH,2016,12,Nasdaq-100,US,1.27
QQQ,2016-12-13,112.95333099365234,0.01260913918758133,1.52,2.3,62.42727137122439,0.15674603174603174,0.006268823249570679,MAJOR GAIN,BULLISH,2016,12,Nasdaq-100,US,1.26
QQQ,2017-03-01,123.61358642578125,0.010921469380970716,1.86,1.5,80.03630306094885,0.30952380952380953,0.004998195343198975,MAJOR GAIN,BULLISH,2017,3,Nasdaq-100,US,1.09
QQQ,2017-03-21,122.33454132080078,-0.01517349281397995,-3.51,2.0,50.56371789962225,0.3531746031746032,0.006639355506459244,EXTREME LOSS,BEARISH,2017,3,Nasdaq-100,US,-1.52
QQQ,2017-04-17,123.90837860107422,0.00828209689700743,1.65,0.6,53.415907507977664,0.7579365079365079,0.004435773896630105,MAJOR GAIN,BULLISH,2017,4,Nasdaq-100,US,0.83
QQQ,2017-04-20,124.95445251464844,0.008365390855082255,1.65,1.1,61.514109766935185,0.6984126984126984,0.005647210350308015,MAJOR GAIN,BULLISH,2017,4,Nasdaq-100,US,0.84
QQQ,2017-04-24,126.43408203125,0.012070608122963344,2.45,1.1,69.98116902124242,0.01984126984126984,0.0060350497567627625,MAJOR GAIN,BULLISH,2017,4,Nasdaq-100,US,1.21
QQQ,2017-05-01,129.29901123046875,0.008898077808026095,1.65,1.2,79.48955244952406,0.003968253968253968,0.004998479419457969,MAJOR GAIN,BULLISH,2017,5,Nasdaq-100,US,0.89
QQQ,2017-05-17,128.234130859375,-0.02542581620474249,-4.7,2.4,50.986250532086515,0.8531746031746031,0.010563216159222146,EXTREME LOSS,BEARISH,2017,5,Nasdaq-100,US,-2.54
QQQ,2017-06-02,135.19845581054688,0.01142116725737985,1.72,1.5,78.19986480713627,0.003968253968253968,0.004254722188083932,MAJOR GAIN,BULLISH,2017,6,Nasdaq-100,US,1.14
QQQ,2017-06-09,131.9189453125,-0.02500473375864043,-3.91,3.7,50.86323498613543,0.10714285714285714,0.011487637127823205,EXTREME LOSS,BEARISH,2017,6,Nasdaq-100,US,-2.5
QQQ,2017-06-19,132.73184204101562,0.01672086862772426,2.27,1.1,54.7512868605831,0.051587301587301584,0.012955822501688714,MAJOR GAIN,BULLISH,2017,6,Nasdaq-100,US,1.67
QQQ,2017-06-27,130.43557739257812,-0.018139361256123587,-2.55,1.5,43.60946730235446,0.1984126984126984,0.011580394112287179,MAJOR LOSS,BEARISH,2017,6,Nasdaq-100,US,-1.81
QQQ,2017-06-28,132.3160858154297,0.014417143393260723,1.76,1.3,51.397722131627,0.03968253968253968,0.011044114265079908,MAJOR GAIN,BULLISH,2017,6,Nasdaq-100,US,1.44
QQQ,2017-06-29,130.01976013183594,-0.017354848954623248,-2.26,1.9,43.49747177006774,0.27976190476190477,0.012591012086884613,MAJOR LOSS,BEARISH,2017,6,Nasdaq-100,US,-1.74
QQQ,2017-08-10,133.2705078125,-0.021440541305743688,-2.47,1.8,42.265892531128564,0.9404761904761905,0.009005029840567825,MAJOR LOSS,BEARISH,2017,8,Nasdaq-100,US,-2.14
QQQ,2017-08-17,133.553955078125,-0.02044711908160146,-2.41,1.9,44.118578686530576,0.9166666666666666,0.013213062653919822,MAJOR LOSS,BEARISH,2017,8,Nasdaq-100,US,-2.04
QQQ,2017-08-22,135.3211212158203,0.015242945425513632,1.71,0.9,52.586841549831895,0.35912698412698413,0.011636691818366829,MAJOR GAIN,BULLISH,2017,8,Nasdaq-100,US,1.52
QQQ,2017-09-25,135.2384796142578,-0.010532378450679114,-1.56,1.8,42.41237793708479,0.14087301587301587,0.004738269341928512,MAJOR LOSS,BEARISH,2017,9,Nasdaq-100,US,-1.05
