date,ticker,article_count,avg_sentiment,bullish_count,bearish_count,neutral_count,market_group,bull_bear_ratio
2022-04-13,USO,1,0.05460635386407375,0,0,1,Commodities,0.0
2022-04-14,QQQ,2,-0.18989306245930493,0,0,0,US,0.0
2022-04-14,SPY,4,-0.2650122159393504,0,0,1,US,0.0
2022-04-18,GLD,1,-0.18846669793128967,0,0,1,Commodities,0.0
2022-04-18,QQQ,2,-0.11063975840806961,0,0,2,US,0.0
2022-04-18,SPY,5,-0.16867368370294572,0,0,4,US,0.0
2022-04-19,SPY,1,-0.8622905798256397,0,0,0,US,0.0
2022-04-20,QQQ,1,-0.866515502333641,0,0,0,US,0.0
2022-04-20,SPY,5,-0.5828036695718766,0,0,2,US,0.0
2022-04-20,USO,1,-0.24033691734075546,0,0,1,Commodities,0.0
2022-04-21,QQQ,2,-0.42230802588164806,0,0,1,US,0.0
2022-04-21,SPY,4,-0.17912224447354674,0,0,2,US,0.0
2022-04-22,GLD,3,-0.39856087043881416,0,0,1,Commodities,0.0
2022-04-22,QQQ,2,-0.4335562326014042,0,0,1,US,0.0
2022-04-22,SPY,5,-0.34635478593409064,0,0,3,US,0.0
2022-04-25,SPY,4,0.6386711057275534,0,0,1,US,0.0
2022-04-26,QQQ,4,-0.36166435200721025,0,0,2,US,0.0
2022-04-26,SPY,3,-0.46801870316267014,0,0,1,US,0.0
2022-04-27,GLD,2,0.1767715564928949,0,0,2,Commodities,0.0
2022-04-27,QQQ,3,0.09005491559704144,0,0,3,US,0.0
2022-04-27,SPY,6,-0.1416706832436224,0,0,5,US,0.0
2022-04-28,QQQ,1,-0.956725561991334,0,0,0,US,0.0
2022-04-28,SPY,3,0.012320675576726595,0,0,1,US,0.0
2022-04-29,GLD,1,-0.9224357772618532,0,0,0,Commodities,0.0
2022-04-29,QQQ,4,-0.9456363799981773,0,0,0,US,0.0
2022-04-29,SPY,15,-0.548346302099526,0,0,4,US,0.0
2022-05-02,GLD,2,-0.15779271395877004,0,0,0,Commodities,0.0
2022-05-02,QQQ,4,-0.4549465321470052,0,0,0,US,0.0
2022-05-02,SPY,8,-0.2828740341356024,0,0,2,US,0.0
2022-05-03,QQQ,2,-0.04622312355786562,0,0,0,US,0.0
2022-05-03,SPY,5,-0.0724708791822195,0,0,1,US,0.0
2022-05-04,GLD,1,-0.37359995394945145,0,0,1,Commodities,0.0
2022-05-04,QQQ,4,-0.5620996006764472,0,0,2,US,0.0
2022-05-04,SPY,6,-0.36521082775046426,0,0,4,US,0.0
2022-05-05,QQQ,3,-0.9351167613640428,0,0,0,US,0.0
2022-05-05,SPY,7,-0.39266679768583607,0,0,3,US,0.0
2022-05-06,QQQ,1,-0.3225613012909889,0,0,1,US,0.0
2022-05-06,SPY,3,-0.41891666563848656,0,0,2,US,0.0
2022-05-06,USO,1,0.05822010710835457,0,0,1,Commodities,0.0
2022-05-09,GLD,2,-0.9590748925693333,0,0,0,Commodities,0.0
2022-05-09,QQQ,3,-0.9037815400709709,0,0,0,US,0.0
2022-05-09,SPY,15,-0.5616986189037562,0,0,2,US,0.0
2022-05-10,GLD,3,-0.30406851957862574,0,0,2,Commodities,0.0
2022-05-10,QQQ,7,-0.2180127019860915,0,0,3,US,0.0
2022-05-10,SPY,13,-0.31742953419542086,0,0,4,US,0.0
2022-05-11,GLD,1,-0.16126971319317818,0,0,1,Commodities,0.0
2022-05-11,QQQ,6,-0.7340677666167418,0,0,1,US,0.0
2022-05-11,SPY,15,-0.3499486691628893,0,0,9,US,0.0
2022-05-12,GLD,1,0.05748364329338074,0,0,1,Commodities,0.0
2022-05-12,SPY,7,-0.49690006101237877,0,0,3,US,0.0
2022-05-13,EWA,1,-0.58247309923172,0,0,0,Australia,0.0
2022-05-13,QQQ,4,-0.20990056218579412,0,0,2,US,0.0
2022-05-13,SPY,7,-0.4197368086980922,0,0,2,US,0.0
2022-05-13,^AXJO,1,-0.58247309923172,0,0,0,Australia,0.0
2022-05-16,GLD,1,-0.9248506389558315,0,0,0,Commodities,0.0
2022-05-16,QQQ,3,-0.8451458012374738,0,0,0,US,0.0
2022-05-16,SPY,6,-0.7046157997877648,0,0,1,US,0.0
2022-05-16,USO,1,-0.9376530032604933,0,0,0,Commodities,0.0
2022-05-17,GLD,2,-0.16828006226569414,0,0,2,Commodities,0.0
2022-05-17,QQQ,2,0.10579672362655401,0,0,2,US,0.0
2022-05-17,SPY,5,-0.020119406655430792,0,0,5,US,0.0
2022-05-18,GLD,2,-0.5676171039231122,0,0,1,Commodities,0.0
2022-05-18,QQQ,14,-0.5054357131011784,0,0,6,US,0.0
2022-05-18,SPY,15,-0.42463839904715617,0,0,8,US,0.0
2022-05-19,GLD,3,-0.7028289303804437,0,0,1,Commodities,0.0
2022-05-19,QQQ,13,-0.7234269155619236,0,0,2,US,0.0
2022-05-19,SPY,18,-0.6326261300386654,0,0,5,US,0.0
2022-05-20,GLD,4,-0.35097252484411,0,0,1,Commodities,0.0
2022-05-20,QQQ,5,-0.13246251344680787,0,0,2,US,0.0
2022-05-20,SPY,14,-0.42669009304206285,0,0,1,US,0.0
2022-05-20,USO,1,0.0274822935461998,0,0,1,Commodities,0.0
2022-05-23,QQQ,5,-0.048642991855740544,0,0,2,US,0.0
2022-05-23,SPY,9,-0.2413098948697249,0,0,4,US,0.0
2022-05-24,GLD,1,0.0032668355852365494,0,0,1,Commodities,0.0
2022-05-24,QQQ,2,-0.29993286821991205,0,0,1,US,0.0
2022-05-24,SPY,4,0.051976414397358894,0,0,2,US,0.0
2022-05-25,QQQ,4,0.19087127409875393,0,0,0,US,0.0
2022-05-25,SPY,5,0.45630698539316655,0,0,1,US,0.0
2022-05-26,QQQ,1,0.08577017486095428,0,0,1,US,0.0
2022-05-26,SPY,3,-0.1803922342757384,0,0,1,US,0.0
2022-05-27,GLD,1,0.8894197754561901,0,0,0,Commodities,0.0
2022-05-27,QQQ,5,-0.08988931439816952,0,0,3,US,0.0
2022-05-27,SPY,6,-0.32286809648697573,0,0,0,US,0.0
2022-05-31,GLD,1,-0.8613294754177332,0,0,0,Commodities,0.0
2022-05-31,SPY,2,-0.40706649888306856,0,0,1,US,0.0
2022-06-01,GLD,1,0.11991982627660036,0,0,1,Commodities,0.0
2022-06-01,QQQ,4,0.28027134318836033,0,0,3,US,0.0
2022-06-01,SPY,5,0.09011420328170061,0,0,3,US,0.0
2022-06-02,GLD,2,-0.7644272716715932,0,0,0,Commodities,0.0
2022-06-02,QQQ,1,-0.19573326036334038,0,0,1,US,0.0
2022-06-02,SPY,4,-0.2037569866515696,0,0,1,US,0.0
2022-06-03,GLD,1,0.02569243125617504,0,0,1,Commodities,0.0
2022-06-03,QQQ,4,0.03606559010222554,0,0,4,US,0.0
2022-06-03,SPY,3,0.33738219427565735,0,0,2,US,0.0
2022-06-06,QQQ,1,0.9050516374409199,0,0,0,US,0.0
2022-06-06,SPY,6,-0.054349052409331,0,0,3,US,0.0
2022-06-07,GLD,2,-0.8914487143047154,0,0,0,Commodities,0.0
2022-06-07,QQQ,1,-0.8303281366825104,0,0,0,US,0.0
2022-06-07,SPY,4,-0.8737789045553654,0,0,0,US,0.0
2022-06-08,QQQ,1,-0.9483053926378489,0,0,0,US,0.0
2022-06-08,SPY,6,-0.0857024237823983,0,0,4,US,0.0
2022-06-09,QQQ,5,-0.09037972427904606,0,0,3,US,0.0
2022-06-09,SPY,8,-0.06383895536419004,0,0,6,US,0.0
2022-06-09,USO,1,0.09319017641246319,0,0,1,Commodities,0.0
2022-06-10,GLD,1,-0.1189936101436615,0,0,0,Commodities,0.0
2022-06-10,QQQ,2,-0.8642710689455271,0,0,0,US,0.0
2022-06-10,SPY,7,-0.19669613568112254,0,0,1,US,0.0
2022-06-13,GLD,4,-0.6518455944024026,0,0,1,Commodities,0.0
2022-06-13,QQQ,11,-0.6541472670876167,0,0,1,US,0.0
2022-06-13,SPY,32,-0.4722167800355237,0,0,11,US,0.0
2022-06-14,GLD,3,-0.43328116089105606,0,0,1,Commodities,0.0
2022-06-14,QQQ,5,-0.5482456186786294,0,0,2,US,0.0
2022-06-14,SPY,20,-0.299380525900051,0,0,13,US,0.0
2022-06-15,GLD,1,-0.5171866416931152,0,0,0,Commodities,0.0
2022-06-15,QQQ,3,-0.4137276168912649,0,0,1,US,0.0
2022-06-15,SPY,6,-0.21296732034534216,0,0,4,US,0.0
2022-06-16,GLD,3,-0.6721007119243344,0,0,1,Commodities,0.0
2022-06-16,QQQ,4,-0.45024197711609304,0,0,0,US,0.0
2022-06-16,SPY,8,-0.3806531705195084,0,0,3,US,0.0
2022-06-17,GLD,1,-0.939610842615366,0,0,0,Commodities,0.0
2022-06-17,SPY,7,-0.17232515410121,0,0,5,US,0.0
2022-06-17,USO,1,0.07115450967103243,0,0,1,Commodities,0.0
2022-06-21,GLD,1,-0.285589762032032,0,0,1,Commodities,0.0
2022-06-21,SPY,3,0.0001723232368628184,0,0,2,US,0.0
2022-06-22,QQQ,2,-0.7349068545736372,0,0,0,US,0.0
2022-06-22,SPY,3,-0.5387453750396768,0,0,0,US,0.0
2022-06-23,QQQ,1,-0.774664506316185,0,0,0,US,0.0
2022-06-23,SPY,3,-0.19745919108390808,0,0,1,US,0.0
2022-06-24,GLD,1,0.042234599590301514,0,0,1,Commodities,0.0
2022-06-24,QQQ,2,0.31538872979581356,0,0,1,US,0.0
2022-06-24,SLV,1,0.0410008542239666,0,0,1,Commodities,0.0
2022-06-24,SPY,10,-0.02127026803791523,0,0,3,US,0.0
2022-06-27,GLD,1,-0.02263573929667473,0,0,1,Commodities,0.0
2022-06-27,QQQ,2,0.017479295376688242,0,0,2,US,0.0
2022-06-27,SPY,7,-0.20842642722917454,0,0,5,US,0.0
2022-06-28,GLD,1,-0.8954948540776968,0,0,0,Commodities,0.0
2022-06-28,QQQ,3,-0.38685645007838804,0,0,2,US,0.0
2022-06-28,SPY,6,-0.23777974645296732,0,0,5,US,0.0
2022-06-29,GLD,1,0.3706846237182617,0,0,0,Commodities,0.0
2022-06-29,QQQ,2,-0.9587538973428309,0,0,0,US,0.0
2022-06-29,SPY,9,-0.36593593698408866,0,0,4,US,0.0
2022-06-30,GLD,2,0.012839300557971,0,0,2,Commodities,0.0
2022-06-30,QQQ,6,-0.11192603874951601,0,0,3,US,0.0
2022-06-30,SPY,16,-0.4351567283156328,0,0,5,US,0.0
2022-07-01,GLD,1,0.030477244406938553,0,0,1,Commodities,0.0
2022-07-01,QQQ,2,0.1729952171444893,0,0,0,US,0.0
2022-07-01,SPY,8,-0.4127786454046145,0,0,2,US,0.0
2022-07-05,QQQ,2,0.3870681852567941,0,0,0,US,0.0
2022-07-05,SPY,5,0.23860774971544743,0,0,2,US,0.0
2022-07-06,GLD,1,0.0032934173941612244,0,0,1,Commodities,0.0
2022-07-06,SPY,4,0.08454047935083508,0,0,4,US,0.0
2022-07-07,GLD,1,0.8858632594347,0,0,0,Commodities,0.0
2022-07-07,QQQ,2,0.7691446281969547,0,0,0,US,0.0
2022-07-07,SPY,4,0.5950624640099704,0,0,1,US,0.0
2022-07-08,GLD,1,0.013608762994408607,0,0,1,Commodities,0.0
2022-07-08,QQQ,1,0.013608762994408607,0,0,1,US,0.0
2022-07-08,SLV,1,0.013608762994408607,0,0,1,Commodities,0.0
2022-07-08,SPY,2,-0.1457895366474986,0,0,2,US,0.0
2022-07-08,USO,2,-0.07412323169410229,0,0,2,Commodities,0.0
2022-07-11,GLD,2,0.05306816007941961,0,0,2,Commodities,0.0
2022-07-11,QQQ,2,-0.04318086337298155,0,0,2,US,0.0
2022-07-11,SLV,1,0.08615919388830662,0,0,1,Commodities,0.0
2022-07-11,SPY,5,0.06074025053530931,0,0,5,US,0.0
2022-07-11,USO,1,0.08615919388830662,0,0,1,Commodities,0.0
2022-07-12,QQQ,1,0.9193234909325838,0,0,0,US,0.0
2022-07-12,SPY,3,-0.2385656243811051,0,0,0,US,0.0
2022-07-13,QQQ,3,0.5942105070377389,0,0,1,US,0.0
2022-07-13,SPY,6,0.3367431308142841,0,0,2,US,0.0
2022-07-13,USO,1,0.7914546644315124,0,0,0,Commodities,0.0
2022-07-14,QQQ,1,-0.9483501650393009,0,0,0,US,0.0
2022-07-14,SPY,4,-0.38226986210793257,0,0,2,US,0.0
2022-07-15,GLD,1,-0.9412324596196413,0,0,0,Commodities,0.0
2022-07-15,QQQ,1,-0.9412324596196413,0,0,0,US,0.0
2022-07-15,SPY,2,-0.6833302238956094,0,0,0,US,0.0
2022-07-18,QQQ,3,-0.030812714248895645,0,0,1,US,0.0
2022-07-18,SPY,4,-0.5489892470650375,0,0,2,US,0.0
2022-07-19,GLD,1,-0.054285675287246704,0,0,0,Commodities,0.0
2022-07-19,QQQ,1,-0.054285675287246704,0,0,0,US,0.0
2022-07-19,SPY,4,-0.11172265373170376,0,0,1,US,0.0
2022-07-20,GLD,1,0.0849103294312954,0,0,1,Commodities,0.0
2022-07-20,QQQ,3,0.1406429000198841,0,0,3,US,0.0
2022-07-20,SPY,3,0.1406429000198841,0,0,3,US,0.0
2022-07-21,GLD,1,0.02317691780626774,0,0,1,Commodities,0.0
2022-07-21,QQQ,3,0.3156009539961815,0,0,2,US,0.0
2022-07-21,SPY,5,-0.1477350015193224,0,0,2,US,0.0
2022-07-22,SPY,3,0.0475716603298982,0,0,3,US,0.0
2022-07-25,QQQ,1,-0.6977290473878384,0,0,0,US,0.0
2022-07-25,SPY,4,0.21714143129065633,0,0,1,US,0.0
2022-07-26,GLD,2,0.03423275798559189,0,0,2,Commodities,0.0
2022-07-26,SPY,1,0.06260374560952187,0,0,1,US,0.0
2022-07-27,QQQ,4,0.17210306180641055,0,0,3,US,0.0
2022-07-27,SPY,3,0.2339055991421143,0,0,2,US,0.0
2022-07-28,QQQ,2,0.35993831045925617,0,0,1,US,0.0
2022-07-28,SPY,2,0.6754617970436811,0,0,0,US,0.0
2022-07-29,QQQ,2,-0.025837131310254335,0,0,0,US,0.0
2022-07-29,SPY,4,0.17390199098736048,0,0,1,US,0.0
2022-08-01,QQQ,1,-0.3085470050573349,0,0,1,US,0.0
2022-08-01,SPY,6,-0.06643915952493747,0,0,2,US,0.0
2022-08-02,GLD,1,0.1906190812587738,0,0,0,Commodities,0.0
2022-08-02,QQQ,1,-0.9505488518625498,0,0,0,US,0.0
2022-08-02,SPY,4,-0.18472919217310846,0,0,2,US,0.0
2022-08-03,GLD,1,-0.9307032553479075,0,0,0,Commodities,0.0
2022-08-03,QQQ,2,-0.23699007695540786,0,0,0,US,0.0
2022-08-03,SPY,5,-0.03307642284780741,0,0,2,US,0.0
2022-08-04,QQQ,3,-0.11216446664184332,0,0,2,US,0.0
2022-08-04,SPY,5,-0.4695760864764452,0,0,2,US,0.0
2022-08-05,QQQ,2,0.02004202175885439,0,0,2,US,0.0
2022-08-05,SPY,2,0.02004202175885439,0,0,2,US,0.0
2022-08-08,QQQ,1,-0.9102979153394699,0,0,0,US,0.0
2022-08-08,SPY,7,-0.03396858235022852,0,0,4,US,0.0
2022-08-09,QQQ,1,0.02719534933567047,0,0,1,US,0.0
2022-08-09,SPY,1,0.02719534933567047,0,0,1,US,0.0
2022-08-10,QQQ,3,-0.05661452002823353,0,0,1,US,0.0
2022-08-10,SPY,5,-0.1505879171192646,0,0,2,US,0.0
2022-08-11,QQQ,3,-0.33124272773663205,0,0,2,US,0.0
2022-08-11,SPY,2,-0.9315966595895588,0,0,0,US,0.0
2022-08-11,USO,1,-0.961598158814013,0,0,0,Commodities,0.0
2022-08-12,GLD,2,0.4815064137801528,0,0,1,Commodities,0.0
2022-08-12,QQQ,5,0.2610594768077135,0,0,2,US,0.0
2022-08-12,SPY,6,0.4238376657788952,0,0,2,US,0.0
2022-08-15,EWA,1,0.09479275345802307,0,0,1,Australia,0.0
2022-08-15,QQQ,2,0.7583129592239857,0,0,0,US,0.0
2022-08-15,SPY,6,0.3524400598059098,0,0,3,US,0.0
2022-08-15,^AXJO,1,0.09479275345802307,0,0,1,Australia,0.0
2022-08-16,QQQ,1,0.35298413038253784,0,0,0,US,0.0
2022-08-16,SPY,3,-0.021323793878157932,0,0,0,US,0.0
2022-08-17,GLD,2,-0.048568159341812134,0,0,2,Commodities,0.0
2022-08-17,QQQ,2,-0.19251121953129768,0,0,0,US,0.0
2022-08-17,SPY,8,-0.14307323342654854,0,0,5,US,0.0
2022-08-18,GLD,1,-0.7551972940564156,0,0,0,Commodities,0.0
2022-08-18,QQQ,1,-0.7551972940564156,0,0,0,US,0.0
2022-08-18,SPY,6,-0.3087718465055029,0,0,4,US,0.0
2022-08-19,QQQ,1,-0.9435584396123886,0,0,0,US,0.0
2022-08-19,SPY,3,-0.34214132465422153,0,0,2,US,0.0
2022-08-22,GLD,1,-0.9327716324478388,0,0,0,Commodities,0.0
2022-08-22,QQQ,1,-0.9327716324478388,0,0,0,US,0.0
2022-08-22,SPY,4,-0.4692684798501432,0,0,2,US,0.0
2022-08-22,USO,1,0.058170733973383904,0,0,1,Commodities,0.0
2022-08-23,GLD,1,0.6641941573470831,0,0,0,Commodities,0.0
2022-08-23,SPY,3,-0.3811621715625127,0,0,0,US,0.0
2022-08-24,QQQ,1,0.7514018006622791,0,0,0,US,0.0
2022-08-24,SPY,3,0.22578604643543562,0,0,0,US,0.0
2022-08-25,QQQ,1,0.18078133463859558,0,0,1,US,0.0
2022-08-25,SPY,2,0.3598458766937256,0,0,1,US,0.0
2022-08-26,GLD,3,-0.3126045602063338,0,0,2,Commodities,0.0
2022-08-26,QQQ,3,-0.4503922884662946,0,0,1,US,0.0
2022-08-26,SPY,8,-0.4307349605951458,0,0,3,US,0.0
2022-08-29,GLD,2,-0.9310453925281763,0,0,0,Commodities,0.0
2022-08-29,QQQ,2,-0.9310453925281763,0,0,0,US,0.0
2022-08-29,SPY,4,-0.5382229490205646,0,0,2,US,0.0
2022-08-30,QQQ,1,-0.001439431682229042,0,0,1,US,0.0
2022-08-30,SPY,4,0.06714648986235261,0,0,1,US,0.0
2022-08-31,QQQ,4,-0.3423286892939359,0,0,2,US,0.0
2022-08-31,SPY,13,-0.2548664998836242,0,0,6,US,0.0
2022-09-01,GLD,3,-0.3945224266499281,0,0,1,Commodities,0.0
2022-09-01,QQQ,2,-0.12840769067406654,0,0,2,US,0.0
2022-09-01,SPY,13,-0.2663391302697934,0,0,6,US,0.0
2022-09-02,EWA,1,0.03398803807795048,0,0,1,Australia,0.0
2022-09-02,QQQ,1,0.9128889460116625,0,0,0,US,0.0
2022-09-02,SPY,5,0.10901128314435482,0,0,2,US,0.0
2022-09-02,USO,1,0.9128889460116625,0,0,0,Commodities,0.0
2022-09-02,^AXJO,1,0.03398803807795048,0,0,1,Australia,0.0
2022-09-06,QQQ,2,-0.7102380683645606,0,0,0,US,0.0
2022-09-06,SPY,5,-0.31712615620344875,0,0,1,US,0.0
2022-09-07,QQQ,2,0.9080757759511471,0,0,0,US,0.0
2022-09-07,SPY,3,0.029266497120261192,0,0,1,US,0.0
2022-09-07,USO,1,-0.8727851286530495,0,0,0,Commodities,0.0
2022-09-08,QQQ,1,0.024222489446401596,0,0,1,US,0.0
2022-09-08,SPY,4,-0.18830811604857445,0,0,3,US,0.0
2022-09-09,GLD,2,0.7732867798767984,0,0,0,Commodities,0.0
2022-09-09,QQQ,4,0.17628629389218986,0,0,1,US,0.0
2022-09-09,SPY,7,0.32199237602097647,0,0,2,US,0.0
2022-09-09,USO,1,0.6401287131011486,0,0,0,Commodities,0.0
2022-09-12,GLD,2,-0.3917147032916546,0,0,1,Commodities,0.0
2022-09-12,QQQ,3,0.05188884803404411,0,0,2,US,0.0
2022-09-12,SPY,6,-0.08081966545432806,0,0,4,US,0.0
2022-09-13,GLD,4,-0.4289057005662471,0,0,2,Commodities,0.0
2022-09-13,QQQ,6,-0.7597942030988634,0,0,1,US,0.0
2022-09-13,SPY,12,-0.6472212399045626,0,0,3,US,0.0
2022-09-14,QQQ,4,-0.43790953303687274,0,0,2,US,0.0
2022-09-14,SPY,9,-0.285708617625965,0,0,3,US,0.0
2022-09-15,GLD,2,-0.7545312480069697,0,0,0,Commodities,0.0
2022-09-15,QQQ,3,-0.28922325155387324,0,0,2,US,0.0
2022-09-15,SPY,8,-0.42361315712332726,0,0,4,US,0.0
2022-09-16,GLD,2,-0.4303093533962965,0,0,1,Commodities,0.0
2022-09-16,SPY,7,-0.5227552869224122,0,0,1,US,0.0
2022-09-19,GLD,1,0.09430841915309429,0,0,1,Commodities,0.0
2022-09-19,QQQ,4,0.17957004881463945,0,0,1,US,0.0
2022-09-19,SPY,9,0.05305727933430009,0,0,4,US,0.0
2022-09-20,GLD,2,-0.1784557392820716,0,0,1,Commodities,0.0
2022-09-20,QQQ,3,-0.4459548859546582,0,0,2,US,0.0
2022-09-20,SPY,4,-0.42647785088047385,0,0,2,US,0.0
2022-09-21,GLD,1,0.009385986253619194,0,0,1,Commodities,0.0
2022-09-21,QQQ,3,-0.149830287322402,0,0,1,US,0.0
2022-09-21,SPY,5,-0.0972018014639616,0,0,3,US,0.0
2022-09-22,GLD,1,-0.03271612897515297,0,0,1,Commodities,0.0
2022-09-22,QQQ,3,0.46392033093919355,0,0,1,US,0.0
2022-09-22,SPY,6,-0.04743428466220697,0,0,2,US,0.0
2022-09-23,GLD,6,-0.7303995955735445,0,0,1,Commodities,0.0
2022-09-23,QQQ,5,-0.8727490421384573,0,0,0,US,0.0
2022-09-23,SPY,11,-0.5518961296501484,0,0,2,US,0.0
2022-09-26,GLD,2,-0.4388647647574544,0,0,1,Commodities,0.0
2022-09-26,QQQ,2,-0.4388647647574544,0,0,1,US,0.0
2022-09-26,SPY,9,-0.11828892005400525,0,0,4,US,0.0
2022-09-26,USO,1,-0.9283214993774891,0,0,0,Commodities,0.0
2022-09-27,GLD,1,-0.7649184465408325,0,0,0,Commodities,0.0
2022-09-27,QQQ,5,-0.737193139642477,0,0,1,US,0.0
2022-09-27,SPY,11,-0.4788857765326446,0,0,5,US,0.0
2022-09-28,GLD,1,0.030259650200605392,0,0,1,Commodities,0.0
2022-09-28,QQQ,1,0.030259650200605392,0,0,1,US,0.0
2022-09-28,SPY,5,-0.2385180927813053,0,0,3,US,0.0
2022-09-29,EWA,1,-0.9522587610408664,0,0,0,Australia,0.0
2022-09-29,GLD,2,-0.4760563112795353,0,0,1,Commodities,0.0
2022-09-29,QQQ,4,-0.675286105601117,0,0,0,US,0.0
2022-09-29,SPY,8,-0.6961663297843188,0,0,1,US,0.0
2022-09-29,^AXJO,1,-0.9522587610408664,0,0,0,Australia,0.0
2022-09-30,QQQ,3,-0.6316878513122598,0,0,1,US,0.0
2022-09-30,SPY,7,-0.550309338606894,0,0,1,US,0.0
2022-10-03,GLD,2,-0.3915825840085745,0,0,1,Commodities,0.0
2022-10-03,QQQ,5,0.000333230197429657,0,0,3,US,0.0
2022-10-03,SPY,10,0.012471124716103076,0,0,4,US,0.0
2022-10-04,QQQ,3,0.31975896159807843,0,0,0,US,0.0
2022-10-04,SPY,12,-0.16318261995911598,0,0,4,US,0.0
2022-10-05,GLD,1,0.04068388044834137,0,0,1,Commodities,0.0
2022-10-05,QQQ,1,0.7962450534105301,0,0,0,US,0.0
2022-10-05,SPY,7,0.0701033733119922,0,0,4,US,0.0
2022-10-06,QQQ,1,-0.025996800512075424,0,0,1,US,0.0
2022-10-06,SPY,3,0.34475252218544483,0,0,2,US,0.0
2022-10-07,QQQ,5,-0.17170426659286023,0,0,4,US,0.0
2022-10-07,SPY,5,-0.19645788818597792,0,0,4,US,0.0
2022-10-10,GLD,1,-0.00535186193883419,0,0,1,Commodities,0.0
2022-10-10,QQQ,2,-0.47834483394399285,0,0,1,US,0.0
2022-10-10,SPY,4,-0.04112984170205891,0,0,1,US,0.0
2022-10-11,QQQ,4,-0.4835025721695274,0,0,2,US,0.0
2022-10-11,SPY,5,-0.48705605026334525,0,0,2,US,0.0
2022-10-12,QQQ,1,-0.9519210495054722,0,0,0,US,0.0
2022-10-12,SPY,9,-0.16586664091381761,0,0,6,US,0.0
2022-10-13,GLD,2,-0.5372489616274834,0,0,1,Commodities,0.0
2022-10-13,QQQ,3,-0.18374602496623993,0,0,1,US,0.0
2022-10-13,SPY,10,0.036914366064593196,0,0,3,US,0.0
2022-10-14,QQQ,2,0.31840167567133904,0,0,0,US,0.0
2022-10-14,SPY,6,0.02321862739821275,0,0,3,US,0.0
2022-10-17,EWA,1,-0.11249131709337234,0,0,1,Australia,0.0
2022-10-17,QQQ,2,0.14221519138664007,0,0,0,US,0.0
2022-10-17,SPY,7,-0.13163555253829276,0,0,0,US,0.0
2022-10-17,^AXJO,1,-0.11249131709337234,0,0,1,Australia,0.0
2022-10-18,GLD,1,-0.2383750006556511,0,0,1,Commodities,0.0
2022-10-18,SPY,6,0.1688689316312472,0,0,4,US,0.0
2022-10-19,GLD,2,0.4232940785586834,0,0,1,Commodities,0.0
2022-10-19,QQQ,4,-0.08414793107658625,0,0,1,US,0.0
2022-10-19,SPY,6,0.14190759401147565,0,0,4,US,0.0
2022-10-20,SPY,3,0.3227995267758767,0,0,1,US,0.0
2022-10-21,GLD,2,-0.41040464490652084,0,0,1,Commodities,0.0
2022-10-21,QQQ,3,-0.5497587199012438,0,0,1,US,0.0
2022-10-21,SPY,7,-0.24174237623810768,0,0,3,US,0.0
2022-10-24,QQQ,3,-0.2539413381988804,0,0,0,US,0.0
2022-10-24,SPY,5,-0.280974487029016,0,0,1,US,0.0
2022-10-25,QQQ,3,0.8373393466075262,0,0,0,US,0.0
2022-10-25,SPY,7,0.40599403423922403,0,0,2,US,0.0
2022-10-26,GLD,1,0.15295464545488358,0,0,1,Commodities,0.0
2022-10-26,QQQ,2,-0.3912749905139208,0,0,1,US,0.0
2022-10-26,SPY,3,-0.2562618584682544,0,0,2,US,0.0
2022-10-27,GLD,1,-0.7501520961523056,0,0,0,Commodities,0.0
2022-10-27,QQQ,3,-0.5189480222761631,0,0,1,US,0.0
2022-10-27,SPY,5,-0.2568019427359104,0,0,1,US,0.0
2022-10-28,QQQ,5,0.12115161083638668,0,0,0,US,0.0
2022-10-28,SPY,6,-0.029954041664799053,0,0,0,US,0.0
2022-10-28,USO,1,0.8079660981893539,0,0,0,Commodities,0.0
2022-10-31,QQQ,3,0.18072737442950407,0,0,3,US,0.0
2022-10-31,SPY,6,-0.03813161297390858,0,0,4,US,0.0
2022-11-01,QQQ,1,0.9122301014140248,0,0,0,US,0.0
2022-11-01,SPY,4,0.22269615973345935,0,0,3,US,0.0
2022-11-02,GLD,1,0.7901875376701355,0,0,0,Commodities,0.0
2022-11-02,QQQ,3,-0.008259023850162825,0,0,1,US,0.0
2022-11-02,SPY,7,0.043892861743058474,0,0,3,US,0.0
2022-11-03,QQQ,4,-0.8889926077099517,0,0,0,US,0.0
2022-11-03,SPY,6,-0.8072516141304126,0,0,0,US,0.0
2022-11-04,QQQ,2,0.24231613613665104,0,0,1,US,0.0
2022-11-04,SPY,2,0.050530875101685524,0,0,2,US,0.0
2022-11-07,GLD,3,-0.43328623411556083,0,0,1,Commodities,0.0
2022-11-07,QQQ,3,-0.8716262175391117,0,0,0,US,0.0
2022-11-07,SPY,10,-0.2713198752142489,0,0,3,US,0.0
2022-11-08,GLD,1,0.026520997285842896,0,0,1,Commodities,0.0
2022-11-08,QQQ,3,0.22442467510700226,0,0,1,US,0.0
2022-11-08,SPY,5,0.16340933572500943,0,0,3,US,0.0
2022-11-09,GLD,1,0.13091625925153494,0,0,1,Commodities,0.0
2022-11-09,QQQ,3,0.22743185640623173,0,0,2,US,0.0
2022-11-09,SPY,8,-0.08535194222349674,0,0,5,US,0.0
2022-11-10,GLD,2,-0.17749603651463985,0,0,2,Commodities,0.0
2022-11-10,QQQ,6,0.11012512957677245,0,0,2,US,0.0
