date,tech_vs_broad,small_vs_large,equity_bond_ratio,equity_bond_rotation_10d,gold_silver_ratio,gold_silver_chg_5d,risk_appetite,spy_tlt_corr_30d
2016-08-12,0.002313082894309204,-0.002182949691670988,1.731712830854963,1.4949282118298157,6.805555886692483,-0.1709593392369313,6.506660131910813e-05,-0.24071437598339623
2016-08-15,0.00423153072252358,0.00472010391898503,1.7532274748715138,1.7261481657629085,6.789166057135575,-0.16559328355270075,0.004475817320754305,-0.2678434967419649
2016-08-16,0.0021203984834546885,0.0012533406783149514,1.748848275954261,1.0742689521743953,6.826248847179009,0.6653035297767174,0.00168686958088482,-0.16083576675815986
2016-08-17,0.0021335206302106613,0.0011727701619981268,1.7416923777788627,0.4253552571697572,6.879014876910667,2.5217225380567587,0.001653145396104394,-0.1701341130006159
2016-08-18,0.0004902402353343938,0.006166244885394967,1.7428468149396823,1.1393679283417502,6.878529433223797,2.151573295913356,0.0033282425603646804,-0.16738086305756272
2016-08-19,0.00014588436410556405,0.005771770731507253,1.749456910011064,-0.34762966173544907,6.973841883400194,2.4727737088571455,0.0029588275478064086,-0.3373812981511596
2016-08-22,-0.00041763849408571474,0.0010972278952410264,1.734744989539882,-0.9405464097930527,7.1107403262022695,4.736579814964337,0.0003397947005776558,-0.322157829147642
2016-08-23,-0.0002771997072059662,0.009091694380503723,1.7363757024844886,0.0682697982320235,7.1254880067877355,4.383654424382555,0.0044072473366488785,-0.21340868614372485
2016-08-24,-0.0015415608071555065,0.01082152710356088,1.731574128942857,0.4260691130026695,7.170260517614559,4.233827748816976,0.0046399831482026865,-0.18204235993576934
2016-08-25,-0.0004969781631324333,0.008309922382509938,1.7369725276193846,-0.6204138951307558,7.159955154044645,4.091364637643924,0.003906472109688752,-0.07593985032622254
2016-08-26,0.0016261870311716775,0.006696048686022471,1.743850378302131,0.7008983955599346,7.113431599106302,2.001618591875043,0.004161117858597074,-0.07890233768263517
2016-08-29,-0.0027155807648195918,0.004673713037688043,1.729314701283439,-1.3639287503081854,7.055866242645653,-0.7717070380760749,0.0009790661364342257,0.02372540534764518
2016-08-30,-0.004076466812172996,0.0032203572377170753,1.7331388232014246,-0.8982741938699301,7.07583464852595,-0.6968415105672143,-0.00042805478722796053,0.0464366375924411
2016-08-31,-0.000924442174983664,0.003457497893441075,1.725738505852001,-0.9159982629772578,7.041760926325642,-1.7921188633696516,0.0012665278592287055,0.07821972298531621
2016-09-01,0.0025386725517837494,0.0015049718971908987,1.7239165632978524,-1.0861684159250151,6.9838348487044115,-2.459796207532716,0.002021822224487324,0.08986224283375642
2016-09-02,-0.002058744527138723,0.006812519886425283,1.7459277016157841,-0.2017316559833171,6.863882647999751,-3.5081373543804473,0.0023768876796432803,0.0218546649074191
2016-09-06,0.004713113931039015,0.004449610282168948,1.7385394731091686,0.2187343726119062,6.756431069218636,-4.243776215841944,0.004581362106603981,0.046570007850446724
2016-09-07,0.007035141780443954,0.007309779841651931,1.7396264434781175,0.18721414892972632,6.830138422927426,-3.4723285351178634,0.007172460811047943,0.047086466974453046
2016-09-08,0.0015860527632727273,0.010463437705958922,1.7576983205214922,1.5086961130901244,6.852308839269828,-2.690407826081498,0.006024745234615825,0.12195639790944945
2016-09-09,-0.0021662411855891683,0.002120379307144815,1.7443656282043285,0.4256314056432675,6.998895401889191,0.21564875904209746,-2.2930939222176594e-05,0.37360261978592163
2016-09-12,0.002550842606276471,-0.003313464151648682,1.7684786430656638,1.4122923084440187,6.966978305247791,1.5020020378420096,-0.00038131077268610536,0.3484028162543369
2016-09-13,0.004757958432320408,-0.006015699594766666,1.7630795780023956,1.9525004149850478,7.01338526824789,3.803105461993117,-0.0006288705812231288,0.41359325982053724
2016-09-14,0.009117759393094338,-0.011597456151997476,1.7597935890623446,1.5379475379637464,7.002219594884242,2.5194390113555176,-0.0012398483794515691,0.39060661496396665
2016-09-15,0.018279187975712374,-0.010146393447927116,1.7850922798184878,3.4393260488317035,6.9495563405805525,1.4191932032223908,0.004066397263892629,0.3485524990769131
2016-09-16,0.023434453001841105,-0.00044423789305914063,1.7639389842184139,2.3215984910544885,7.002239265664394,0.04777702170402076,0.011495107554390982,0.3155569562748423
2016-09-19,0.014943803608334583,0.006364264483175508,1.7700496570385924,1.3816125032259041,6.885713980298976,-1.1664213865515194,0.010654034045755045,0.3912789961797495
2016-09-20,0.011427931939113511,0.0070732954364838285,1.7639588080735051,1.4621085892790875,6.865900344742556,-2.102906340723232,0.00925061368779867,0.3916893824124658
2016-09-21,0.004855559802760201,0.009887762576294534,1.769485487866806,1.7164055249120125,6.751723823208922,-3.577376691504075,0.007371661189527368,0.4412645598411202
2016-09-22,0.0009402596198404556,0.01606856355172348,1.766593757710854,0.5060844108175866,6.749735569822434,-2.8753025512046726,0.008504411585781968,0.4728815842327697
2016-09-23,-0.003412030185116821,0.01192882982003507,1.7585828303120299,0.815035671296549,6.833511747347785,-2.409622292456748,0.004258399817459124,0.5111449943286368
2016-09-26,0.000905954721520219,0.0034524033140692634,1.73331324255236,-1.9884549158221354,6.928300060235334,0.6184700680017086,0.002179179017794741,0.47368743999644874
2016-09-27,0.0027462983718278267,0.005660303737696104,1.7313740935629047,-1.7983013832769679,6.968629731145723,1.4962260045301878,0.004203301054761965,0.5277047245045423
2016-09-28,0.0008555724796350805,0.005114430668503367,1.7437389910278593,-0.9123000637273337,6.931356813099935,2.6605500253658043,0.0029850015740692237,0.5107687829740939
2016-09-29,0.0010151343664248635,-0.00838077696618833,1.7236040816146425,-3.444538912582018,6.961347070455834,3.135108011927157,-0.0036828212998817333,0.4810364728819867
2016-09-30,0.0018609816307140203,-0.003491827169620376,1.7522706948144087,-0.661490533878939,6.903296380376443,1.0212118689302496,-0.0008154227694531779,0.4140726431432644
2016-10-03,0.0031241302784654756,-0.002400105599680069,1.7538454688140348,-0.9154651769300193,7.012870386647408,1.220650457930672,0.0003620123393927033,0.41608904001644714
2016-10-04,0.003031776696791222,-7.336893684450896e-05,1.7655532544154382,0.09039022536327934,7.141086033468225,2.4747519810347063,0.0014792038799733565,0.43963329673625406
2016-10-05,0.0054203869280030625,-0.0011930046700617813,1.7816682655875744,0.6884926609630027,7.167952287533535,3.413407804752544,0.0021136911289706406,0.42225678728487576
2016-10-06,0.002428670939152111,0.002689892106829239,1.792898571497386,1.4890131741786439,7.278588794095109,4.557188722649075,0.002559281522990675,0.41667662857359783
2016-10-07,0.0037194675521071696,-0.005284905876690726,1.7855494364310092,1.5334282613344241,7.213252717598313,4.489975804935198,-0.0007827191622917784,0.41114297656271037
2016-10-10,0.003890419430508496,0.0021152764097511767,1.8055006369830446,4.16470564341771,7.182307647932391,2.4160900165443477,0.0030028479201298364,0.3871158047517565
2016-10-11,-0.0013586557390099507,-0.0037550200424543156,1.7867242886140626,3.196894030986419,7.219203315653885,1.093913192188789,-0.002556837890732133,0.3612531242739953
2016-10-12,-0.002629036518254302,-0.007392449110794397,1.787318268035673,2.499185785948699,7.191591628056698,0.32979210205230647,-0.005010742814524349,0.3622149649198459
2016-10-13,-0.0017339076870462877,-0.01058427568673681,1.7747897940682789,2.96969083559413,7.226369317800787,-0.7174395720319637,-0.006159091686891549,0.35434145260414035
2016-10-14,-0.00229799240348616,-0.010610494105183443,1.8009405205897873,2.777528946835095,7.207729737904259,-0.07656711764137958,-0.006454243254334802,0.3277468180722293
2016-10-17,-0.002643813181547827,-0.014773587886594886,1.783303556296018,1.6796284510689041,7.222691762786143,0.5622721391693286,-0.008708700534071356,0.3327089353073395
2016-10-18,0.0015813562128972336,-0.009916385814558781,1.7886646117338907,1.3090150218156182,7.202153296308105,-0.23617591305136187,-0.004167514800830774,0.3362502577781914
2016-10-19,0.0009951103274230544,-0.0062759667639922245,1.7919501436362386,0.5770927308554441,7.21322179907384,0.3007702903034204,-0.002640428218284585,0.3392170256747806
2016-10-20,0.0019840138204096913,-0.002347761509289059,1.7867246709470817,-0.3443530296946995,7.256009753154232,0.4101705026399838,-0.0001818738444396839,0.34010385087168676
2016-10-21,0.00458697679631781,0.0012788007959079195,1.784878524786498,-0.03757452080700441,7.257057333297439,0.6843707684234479,0.0029328887961128647,0.1342948072832118
2016-10-24,0.011722226211350995,0.0010670444157627745,1.800300847698359,-0.2879970894595907,7.219161200647356,-0.04888152858713024,0.0063946353135568845,0.11587989086936219
2016-10-25,0.009131986377744372,-0.0025659282163574826,1.789550950655621,0.15820359411753415,7.204626146106068,0.0343348675906352,0.003283029080693445,-0.045153879291254174
2016-10-26,0.007017246772391017,-0.011967039436921345,1.7981190316459794,0.6042999617621003,7.228606076212679,0.21327885884243614,-0.002474896332265164,-0.02741340428177021
2016-10-27,0.004424218570416416,-0.0195480223482849,1.8130745841355724,2.1571450430495798,7.23311449176853,-0.31553515175126723,-0.0075619018889342415,0.04097224181082301
2016-10-28,-0.002157244401044145,-0.01837961821398648,1.8117344610970336,0.5993501941814028,7.206875861458433,-0.6914851231608621,-0.010268431307515313,0.0831042591301352
2016-10-31,-0.010688123726445453,-0.016523798849739646,1.8007773710726456,0.9798564419913669,7.185622119939977,-0.4645841777902393,-0.01360596128809255,0.083417888638692
2016-11-01,-0.011086008277869208,-0.017329880503095585,1.787593292716995,-0.059894907623692095,7.049397152934304,-2.154573881056432,-0.014207944390482397,0.07445593106863924
2016-11-02,-0.008317203518270921,-0.016113600567111308,1.7691364767043625,-1.2731195124425998,7.041002457286414,-2.5952945415522954,-0.012215402042691115,-0.07246314234710555
2016-11-03,-0.011568436250291692,-0.007794070788578966,1.7746607243812407,-0.6751989694890326,7.1354766077706175,-1.3498733375370664,-0.009681253519435329,-0.13094127237647193
2016-11-04,-0.010689928785660108,-0.0006294673061441047,1.756963634259,-1.5639658464061013,7.12428441650204,-1.1460089856421996,-0.005659698045902106,-0.12260385404586412
2016-11-07,-0.008293230605584512,-0.0022319778555115466,1.8111129740493705,0.6005733077798947,7.064777042098458,-1.681762216609961,-0.005262604230548029,-0.1906760104561233
2016-11-08,-0.006078597722924295,0.000943522073520997,1.8266821542410243,2.0748894336760637,6.990804715886712,-0.8311694713242668,-0.002567537824701649,-0.26546444818300297
2016-11-09,-0.010214131161649709,0.028742922683008043,1.9278528934986365,7.214976292971009,6.966188667267254,-1.0625445804487543,0.009264395760679167,-0.39840739471219844
2016-11-10,-0.024082882731453648,0.04362005983368511,1.961638869012872,8.194052587645274,6.819476289407361,-4.428580398107229,0.009768588551115731,-0.38733541400807
2016-11-11,-0.018818368056280788,0.0626608963153874,1.9681818332057848,8.635226379367978,7.109896985798416,-0.2019491342919788,0.02192126412955331,-0.37276289297274245
2016-11-14,-0.030922012475473326,0.07309102074395901,1.9815811928137876,10.04032062183484,7.256875038146973,2.7190949537942544,0.021084504134242843,-0.37348893603796274
2016-11-15,-0.027075642685282286,0.07027833380787141,1.9872139998607077,11.167009182514075,7.234095051461301,3.4801477864444985,0.02160134556129456,-0.3572824020989522
2016-11-16,-0.013175450833105562,0.05023822021202107,1.9657452140332266,11.113260051882312,7.257302395008698,4.178952676222081,0.018531384689457753,-0.36202250922019347
2016-11-17,0.007822416646737107,0.037043505969777346,2.005358210165582,12.999526197593458,7.333964460219138,7.544394158403733,0.022432961308257227,-0.38017659216508864
2016-11-18,0.0035149238578982,0.01889090032754215,2.006666525555503,14.212183247709365,7.320407175899261,2.9608050654084783,0.011202912092720174,-0.3744949230830901
2016-11-21,0.017672894496267855,0.002533562749385432,2.016811648436141,11.357583835693008,7.352417294385971,1.3165757400639189,0.010103228622826643,-0.3403107177344056
2016-11-22,0.012522479745482151,0.014549861147027165,2.021417559965358,10.66060700665492,7.312658197515726,1.0860120788509064,0.013536170446254658,-0.3622379999091526
2016-11-23,-7.35562807909762e-05,0.018583779834068004,2.030398169321455,5.3191442235367425,7.297035867247556,0.5474964398091586,0.009255111776638514,-0.36337804099103166
2016-11-25,-0.0027218491701475056,0.01738021323470651,2.034906475066193,3.735020100320008,7.204734471262644,-1.762075473060487,0.007329182032279502,-0.3420313899927117
2016-11-28,0.001251867364911341,0.0011679796348553761,2.010540881401989,2.1521918087826997,7.216233338517967,-1.423060697009615,0.0012099234998833586,-0.37783935475233543
2016-11-29,-7.731329866911274e-05,0.00156304683035291,2.0060564845793007,1.2351394862987641,7.1780734195068945,-2.371245644778608,0.0007428667658418986,-0.356206580922482
2016-11-30,-0.010867986354194059,-0.008054428131205493,2.034198022217791,2.3643161914306488,7.136015395202397,-2.4155758076227274,-0.009461207242699776,-0.34015931374341923
2016-12-01,-0.01979096177608408,-0.01478529376632065,2.0483487803314886,4.20215019263761,7.122605491848703,-2.3904278199011753,-0.017288127771202366,-0.32016413672317207
2016-12-02,-0.017787555343074857,-0.01533779452819839,2.034467353099909,1.4515682428589027,7.084017683519653,-1.6755202877287378,-0.016562674935636623,-0.3114488921786651
2016-12-05,-0.018641446037344078,0.003838168343769821,2.0489208143535724,2.105695603128277,7.023929478066902,-2.664878634461665,-0.007401638846787129,-0.3003858401266574
2016-12-06,-0.020896337157014888,0.014040653919431323,2.0569594059327767,1.9906547806666453,7.030283761724628,-2.0589042371820576,-0.0034278416187917826,-0.29606177503811837
2016-12-07,-0.011829781553411411,0.01344715041690625,2.066212224594494,2.2160025477320655,6.890326862920272,-3.4429372510505374,0.0008086844317474196,-0.18742029158260878
2016-12-08,0.0014331664396740607,0.028568287955364147,2.0959914876248638,3.230564294949567,6.912639647705367,-2.9478797384415945,0.015000727197519104,-0.19711293240435238
2016-12-09,0.0017530170779989085,0.025517687494225116,2.1352128569334745,4.929287075172284,6.9129617833386945,-2.4146735344676595,0.013635352286112012,-0.2347547614027613
2016-12-12,-0.0035153259078795074,0.004032683254053149,2.128775389384663,5.880731353257862,6.844965783768876,-2.54791416765876,0.0002586786730868207,-0.24138047242608707
2016-12-13,0.0032958900029980143,-0.010467873263863225,2.135364815905549,6.4458968289402785,6.885909641147358,-2.0536030332558464,-0.0035859916304326056,-0.21432043932456918
2016-12-14,0.00993129872025067,-0.011217421574886699,2.1416677368838997,5.283149108017482,6.831763951422837,-0.8499293671042851,-0.0006430614273180146,-0.15090508438056624
2016-12-15,0.00806132790731251,-0.020991687756262478,2.1396783822692536,4.4586938911343355,7.071145861656664,2.2929911297186134,-0.006465179924474984,-0.11121299069592669
2016-12-16,0.004430537474309104,-0.016718720784085428,2.1404171500224636,5.20774131671955,7.075965934029972,2.3579495417455076,-0.006144091654888162,-0.13259918935948306
2016-12-19,0.009791223542250815,-0.0030583987193124607,2.122249325493425,3.5788845828572224,7.158206710070059,4.576223405585966,0.0033664124114691774,-0.11095053167626785
2016-12-20,0.0038190977071896892,0.008149655936075195,2.141104825721066,4.090767155909503,7.072834811966585,2.71460388765834,0.005984376821632442,-0.07300651279487178
2016-12-21,-0.00036088127008526705,0.008728413793287704,2.1257641461949803,2.8821783595910144,7.132936461006673,4.408415040761349,0.004183766261601218,-0.09503611422043061
2016-12-22,0.0010724810656972394,-0.0016223368720222897,2.1258934956434827,1.4266283138631985,7.182242965664923,1.5711329702684296,-0.00027492790316252513,0.2099164163417927
2016-12-23,0.0020392896507543945,0.0021078186686518396,2.1246775931334017,-0.49340578696229764,7.238766023455655,2.3007472187329236,0.002073554159703117,0.2337403487539328
2016-12-27,0.0027974612362240414,-0.0002580233401445753,2.1368283865297806,0.37829247675797983,7.175148495536231,0.2366763932974747,0.001269718948039733,0.2170760820170113
2016-12-28,0.00327554950447273,-0.006765942898616983,2.1037923980190785,-1.4785491289965647,7.161842235287142,1.258440578450437,-0.0017451966970721267,0.11737442109888319
2016-12-29,6.325759231395889e-05,-0.001966840359293953,2.095896718631229,-2.137167099471138,7.1990863650466155,0.9273866997352664,-0.0009517913834899971,0.07894408095610121
2016-12-30,-0.005444504009819107,0.004735190866231309,2.085081144746603,-2.551656266431368,7.2541365387731105,1.0009905464334556,-0.00035465657179389876,0.09906411350503455
2017-01-03,-0.0034086147686258617,-0.0017403005534761817,2.0920762569939404,-2.2584799896607,7.154793019622653,-1.1600458360016885,-0.0025744576610510217,0.1980129789141311
2017-01-04,-0.006584151604090649,0.006899693550175057,2.096460000562623,-1.21518827316891,7.1155328082941995,-0.8308634626742473,0.0001577709730422039,0.20544958230423216
2017-01-05,-0.0006539169973154291,-0.001962376614609518,2.0625088712552064,-3.6708130083911494,7.143401027668778,-0.25749251397220174,-0.0013081468059624735,0.14828567593555933
2017-01-06,0.005797023333320883,-0.010384553213189651,2.0890702233780614,-1.7261521172327376,7.145140508114494,-0.7493430998972594,-0.002293764939934384,0.122070351136193
2017-01-09,0.019387124868744943,-0.013478859037174606,2.0655963037271396,-2.836322329406815,7.176433091575879,-1.071160527264814,0.002954132915785168,0.08421677642072639
2017-01-10,0.02018194288062114,-0.0012101099919985536,2.0669537107268305,-2.716830195467068,7.111879485296392,-0.5997872224754341,0.009485916444311293,0.0830815787592256
2017-01-11,0.020502258468884538,-0.0128188438067951,2.0658380428684873,-3.3222295299334736,7.151858904755217,0.5105182906145034,0.003841707331044719,0.13084719843140677
2017-01-12,0.014896485895130374,-0.007256446999329369,2.065217728392003,-1.8335777647736307,7.159648318955689,0.22744475949172394,0.0038200194479005023,0.1352368882339127
2017-01-13,0.01079204415967483,0.0049048617715145015,2.0798550543998067,-0.76538429059132,7.16499385765519,0.27785807036473376,0.007848452965594666,0.07964241774854447
2017-01-17,0.0046874283088467195,-0.0019655404916857355,2.0510549303903165,-1.6318892164948084,7.116092972228982,-0.8408093349010382,0.001360943908580492,-0.02860798677402159
2017-01-18,0.0023081285289554554,-0.010392034108651527,2.082256344569074,-0.4693859696575542,7.0951203803198855,-0.23564945119155523,-0.004041952789848036,-0.0360066357324219
2017-01-19,0.005646532277678973,-0.01368480450966314,2.088870150891221,-0.3620316948267588,7.1197264682353705,-0.4492878977028214,-0.0040191361159920835,0.007348432837327095
2017-01-20,0.0032280619288491685,-0.007136216856825528,2.1007398565193554,1.8536155551603706,7.106238372860845,-0.7459856087265848,-0.0019540774639881797,0.0033662941008737093
2017-01-23,0.005506480938023084,-0.013502270903589353,2.0745184043011826,-0.6965691681416142,7.10804140011793,-0.7948709889878169,-0.0039978949827831345,-0.14919237447505224
2017-01-24,0.0053533139882373515,0.005341392123025646,2.102223945312732,1.7732236216487118,7.106658540247939,-0.1325788184311394,0.0053473530556314985,-0.1709072585175586
2017-01-25,0.0069878449991711555,0.00506398564725874,2.147370192903738,3.890579733816546,7.100620930816913,0.07752582341358227,0.006025915323214948,-0.20334831227982508
2017-01-26,0.005840162998089982,0.00661817756007399,2.1379273459948283,3.4895912278894103,7.109855616225658,-0.13864088815421782,0.006229170279081986,-0.20562670231831187
2017-01-27,0.010854776218905293,0.0031819323792250387,2.126897953166133,2.9866209226353746,6.9969175504421415,-1.5383782063405849,0.007018354299065166,-0.24071964513709346
2017-01-30,0.005726857927047968,-0.0031282213297645356,2.120088652646775,1.9344424103908686,7.022181419297762,-1.207927416105703,0.0012993182986417162,-0.355304501433461
2017-01-31,0.0034481821013480074,-0.004841733720934993,2.105250128730588,2.642308479274025,6.948286763860019,-2.228498463673123,-0.0006967758097934929,-0.38088333341945385
2017-02-01,0.008494046466970051,-0.0065192476934606836,2.1191875813136187,1.7736162428256597,6.935580536730871,-2.3243093201858023,0.0009873993867546837,-0.38697045574050054
2017-02-02,0.00489093975115551,-0.006734620861397311,2.121473990555392,1.5608361127789738,6.99516908657693,-1.6130641160559844,-0.0009218405551209008,-0.4269241455282415
2017-02-03,-0.0025695355732253677,0.0033773422087230998,2.1369950663960235,1.7258305336643742,7.008448967545375,0.16480710284352273,0.000403903317748866,-0.40154647859942594
2017-02-06,0.002027023443050169,0.005477525299292241,2.120345261027131,2.2090359203819965,6.997621824241789,-0.3497431010323959,0.0037522743711712048,-0.4012338954480863
2017-02-07,0.007610708719929304,-0.006122855898402557,2.104965338927397,0.1304044519508496,6.995830415699739,0.6842499950780345,0.0007439264107633736,-0.40827950520320344
2017-02-08,0.0014139058675612937,-0.008227079181116759,2.0794464423952257,-3.163113222534941,7.01840863245143,1.1942489209360474,-0.0034065866567777325,-0.37647787671427235
2017-02-09,0.0006616684730518241,0.0030777695753640977,2.1161926061323912,-1.0166266829953141,7.002388114359841,0.10320018992484581,0.0018697190242079609,-0.4159881759993573
2017-02-10,0.004064153535737525,-0.0016448751613546975,2.125774577339592,-0.05281757053124947,6.909517938378072,-1.4115966260927482,0.0012096391871914136,-0.390462606569597
2017-02-13,0.0012665032735843518,0.0013360763632059847,2.1440907284038717,1.1321260423299728,6.915334948048745,-1.175926311250186,0.0013012898183951682,-0.39671641519098066
2017-02-14,-0.00305463806808004,0.005235517889727648,2.1683283444162273,2.996233788318259,6.87419157741318,-1.7387333748625888,0.0010904399108238039,-0.4148464794550259
2017-02-15,-0.0027223613568905236,0.00922266091332613,2.1897248909484257,3.3285071249371523,6.8926050843822635,-1.7924796724927194,0.0032501497782178035,-0.4794076477661815
2017-02-16,0.0001709098313229518,-0.0010654848994218202,2.1759722504417565,2.5688865444019493,6.885131455249207,-1.6745238509441651,-0.0004472875340494342,-0.5245292558635051
2017-02-17,0.0036129140729239673,-0.006981266783643969,2.166540837637996,1.382584906562312,6.898007267825856,-0.16659151412403705,-0.0016841763553600009,-0.5186222949197345
2017-02-21,0.002363510251838452,-0.0022434426762945048,2.1832539845189065,2.9669094297077647,6.91426865838805,-0.015419204835420697,6.003378777197366e-05,-0.5039365570786588
2017-02-22,0.004287410962180882,-0.005129350573656266,2.1776896503663266,3.4548935364411726,6.891291610520092,0.24875700530515577,-0.00042096980573769205,-0.4792844210487333
2017-02-23,-0.0009012254999951619,-0.012488087092723532,2.1726623691969844,4.482727946308018,6.899072158960473,0.09382627466736349,-0.006694656296359347,-0.4825598640928785
2017-02-24,-0.0007917969854216445,-0.012557049259975472,2.1515263155787103,1.6696830592795475,6.879310320258093,-0.08454646115253484,-0.006674423122698558,-0.4735533369964092
2017-02-27,-0.0038929506028273497,-0.002194639556908129,2.1676817379971935,1.971383095099788,6.897510109389257,-0.007207276207410462,-0.0030437950798677393,-0.49145538414896606
2017-02-28,-0.0032116168121784083,-0.016748396125208065,2.1538393990135263,0.45467621684609494,6.864133425234518,-0.725098135906399,-0.009980006468693237,-0.4969000818065132
2017-03-01,-0.0076100110862586945,-0.009225313236461918,2.221206875509457,2.4386772985465877,6.826834513341214,-0.9353413093197149,-0.008417662161360306,-0.5720989191666569
2017-03-02,-0.0018171506960533712,-0.007739898269872203,2.2151924972668,1.163050501167917,6.998809950638269,1.445669640492997,-0.004778524482962787,-0.5309855505028845
2017-03-03,-0.001261745661317315,-0.007096525628307093,2.2108294194663545,1.601912387325788,6.920495012024833,0.5986747195494413,-0.004179135644812204,-0.5950277832676464
2017-03-06,-0.0001540720470931678,-0.01895955032604313,2.2148245658115093,2.228609188191122,6.935234803910847,0.5469320656773968,-0.009556811186568148,-0.5540363589887541
2017-03-07,0.0015272332016458279,-0.009786442492800695,2.2149218820777636,1.4504907712711734,6.9957706414892025,1.9177543340103131,-0.004129604645577434,-0.5094464817125967
2017-03-08,0.008103655378656094,-0.01834681707449226,2.222822370095169,2.072504671234965,7.050245080279277,3.272535265084686,-0.0051215808479180835,-0.46470547060571915
2017-03-09,0.006376014054115808,-0.018514919499977966,2.243548337686042,3.2626315756210555,7.127646639307416,1.8408370791294093,-0.006069452722931079,-0.39469200369592394
2017-03-10,0.005885856902825282,-0.016339536453323866,2.243537354305888,4.276547214921189,7.103405816126155,2.6430306471358023,-0.005226839775249292,-0.3723183972053763
2017-03-13,0.006311212192260829,-0.010732579493566097,2.258925261163404,4.209267512237003,7.140012448209609,2.952713932386053,-0.002210683650652634,-0.35289678327049073
2017-03-14,0.006398438425493591,-0.008130294090268442,2.2395182462949488,3.977958956487848,7.1369608743028605,2.018222724117247,-0.0008659278323874253,-0.4198844776095761
2017-03-15,0.00029915554882142814,0.0033631181947704203,2.2316379098412433,0.4696111130753522,7.075471566691262,0.3578100636891124,0.0018311368717959242,-0.264982910811051
2017-03-16,0.002103310922914048,0.011999676228147349,2.2385826164586358,1.055895558543818,7.11768329708014,-0.13978445806125395,0.0070514935755306984,-0.2515668542941454
2017-03-17,0.00280648172698017,0.01682646047683356,2.2207124326583454,0.44702739636857114,7.10321813850409,-0.0026420794042025797,0.009816471101906865,-0.2698621733046581
2017-03-20,0.0036446582895490742,0.011635568164175325,2.208781843160932,-0.2728307579685674,7.121818311286695,-0.25481940059467467,0.0076401132268622,-0.28373077351207093
2017-03-21,-0.00012722070299087118,-0.003150535065090887,2.1624547754678645,-2.368801673523635,7.136664452718425,-0.004153330663514421,-0.001638877884040879,-0.3347244924012731
2017-03-22,0.006662372088359625,-0.011803409201062043,2.158917470306795,-2.8749440642725776,7.149819243723681,1.0507805215757005,-0.002570518556351209,-0.32694203513455944
2017-03-23,0.003945315141925532,-0.008305394528540733,2.159658779997276,-3.7391464351193004,7.118776102329082,0.015353384006155935,-0.0021800396933076005,-0.3526972283170409
2017-03-24,0.005324448842262353,-0.0125020896946747,2.150412630751391,-4.150798888004625,7.070791456666365,-0.45650691285898937,-0.003588820426206174,-0.31580308943743796
2017-03-27,0.005945043988391352,-0.006512957212216786,2.1384752851787376,-5.332180663765362,6.969679384141024,-2.136237130685581,-0.0002839566119127168,-0.32029746008915794
2017-03-28,0.007294414664574367,0.00970134495798236,2.1685019643458374,-3.171051723583873,6.928987124619807,-2.9100055001116343,0.008497879811278364,-0.3434587777013842
2017-03-29,0.0065584977436286,0.01419099477118091,2.157649132940218,-3.3154472136695645,6.917681265568388,-3.2467670893788103,0.010374746257404754,-0.3175169242291431
2017-03-30,0.006528805972418894,0.011675994852534455,2.182144563733362,-2.5211512101598,6.907871944947355,-2.9626463081585674,0.009102400412476674,-0.31424406676905664
2017-03-31,0.005357470604222092,0.014193115508163823,2.1707541610061623,-2.249650648930701,6.882318911345108,-2.6655084720899835,0.009775293056192957,-0.3160555255528278
2017-04-03,0.003839025096747717,0.00225427480038487,2.1453372363175913,-2.8723799518628135,6.922853831707458,-0.6718465779087857,0.0030466499485662935,-0.33636210814649836
2017-04-04,0.00592947583154424,-9.091624071477789e-05,2.158413322087577,-0.18689192607106442,6.902481435268296,-0.3825333901593231,0.002919279795414731,-0.3306485896433155
2017-04-05,0.0011094611548906341,-0.010720453460816404,2.1454375703540394,-0.6243823646876145,6.906466792971618,-0.16211317298742145,-0.004805496152962885,-0.3351949401417958
2017-04-06,0.0003513253693485652,-0.008642238958290971,2.1546640807815023,-0.2312726094526818,6.904982544887062,-0.0418276436407683,-0.004145456794471203,-0.34135575779016325
2017-04-07,-0.000806201159436637,-0.011965904340886846,2.161205350264426,0.5018906306025528,7.014679639922161,1.9231995826125337,-0.0063860527501617415,-0.3676303838218972
2017-04-10,-0.0021591712696175103,-0.0015862461045946796,2.152505159527221,0.6560690434778804,7.027058769674862,1.505230942333835,-0.001872708687106095,-0.355642312697913
2017-04-11,-0.00621608773288751,0.009363824966674317,2.129748589728128,-1.7871035053177886,7.001155758545743,1.4295485500804173,0.0015738686168934035,-0.3481745059457119
2017-04-12,-0.004762030846551579,0.008479725313494058,2.108873505548313,-2.2605912447608567,6.988545420462247,1.1884315084835562,0.0018588472334712391,-0.1229282479871362
2017-04-13,2.4531681303119335e-05,-0.0012741106729169394,2.0887285538609532,-4.280926727997625,6.993724681797573,1.2851898804034256,-0.00062478949580691,-0.18155705678562542
2017-04-17,-0.0010345701986711475,0.0009817857834514276,2.1137397837097254,-2.62647785366954,7.013195394349521,-0.021159135539028373,-2.639220760985994e-05,-0.2223656948738473
2017-04-18,0.0006411372888943667,0.0025648160951365906,2.0802240247501147,-3.0351037806644166,7.083044902770319,0.7967221412330305,0.0016029766920154787,-0.27289141844050746
