group,feature_a,feature_b,mean_abs_interaction
Commodities,return_7d,return_14d,4.2920765e-05
Commodities,volatility_7d,moy_sin,4.2714688e-05
Commodities,vol_roc_10,rel_strength_spy,4.2422704e-05
Commodities,sector_divergence,moy_cos,4.1500694e-05
Commodities,vix_term_structure,dow_sin,3.877378e-05
Commodities,vix_rank,rel_strength_spy,3.85205e-05
Commodities,return_14d,volatility_7d,3.8055376e-05
Commodities,macd_diff,rel_strength_spy,3.790023e-05
Commodities,corr_30d,rel_strength_spy,3.6542016e-05
Commodities,return_14d,moy_sin,3.6131143e-05
Commodities,return_14d,moy_cos,3.6000692e-05
Commodities,return_7d,vol_roc_10,3.550873e-05
Commodities,rel_strength_spy,moy_cos,3.4538607e-05
Commodities,rsi,bb_high_dist,3.43291e-05
Commodities,return_1d,return_7d,3.375401e-05
Commodities,return_1d,obv_trend,3.1053638e-05
Commodities,bb_low_dist,dow_cos,3.0053268e-05
Commodities,return_1d,atr_14,2.9710309e-05
Commodities,vix_rank,dow_cos,2.9199775e-05
Commodities,return_3d,volatility_7d,2.8919943e-05
Commodities,moy_cos,is_month_end,2.7445332e-05
Commodities,return_7d,bb_high_dist,2.641178e-05
Commodities,bb_high_dist,sector_divergence,2.626235e-05
Commodities,momentum_divergence_20d,dow_cos,2.5938449e-05
Commodities,vix_term_structure,is_month_end,2.5227564e-05
Commodities,rel_strength_spy,credit_spread_5d,2.5219771e-05
Commodities,volatility_7d,rel_strength_spy,2.5113737e-05
Commodities,return_3d,credit_spread_5d,2.4366866e-05
Commodities,credit_spread_5d,dow_cos,2.4205756e-05
Commodities,return_3d,macd_diff,2.2912853e-05
Commodities,macd_diff,credit_spread_5d,2.2243914e-05
Commodities,return_7d,moy_sin,2.2119482e-05
Commodities,vix_rank,is_month_end,2.2030743e-05
Commodities,return_1d,vol_roc_10,2.1896696e-05
Commodities,bb_high_dist,dow_sin,2.0932082e-05
Commodities,volatility_7d,is_month_end,2.0917058e-05
Commodities,return_1d,return_3d,2.0013638e-05
Commodities,return_7d,return_30d,1.8838493e-05
Commodities,sector_divergence,credit_spread_5d,1.7818149e-05
Commodities,corr_30d,dow_sin,1.673408e-05
Commodities,return_1d,moy_sin,1.6588241e-05
Commodities,return_14d,vol_roc_10,1.6212103e-05
Commodities,return_30d,sector_divergence,1.5905987e-05
Commodities,return_3d,return_7d,1.4372358e-05
Commodities,return_3d,obv_trend,1.43401885e-05
Commodities,return_7d,sector_divergence,1.38309815e-05
Commodities,yield_curve_slope,dow_sin,1.3559802e-05
Commodities,volatility_7d,dow_sin,1.3295364e-05
Commodities,return_14d,dow_sin,1.3203547e-05
Commodities,return_1d,credit_spread_5d,1.3099194e-05
Commodities,atr_14,rel_strength_spy,1.3083619e-05
Commodities,bb_low_dist,dow_sin,1.2775187e-05
Commodities,vol_roc_10,obv_trend,1.2489146e-05
Commodities,return_14d,rel_strength_spy,1.2321997e-05
Commodities,return_1d,dow_cos,1.2307583e-05
Commodities,volatility_7d,sector_divergence,1.16313e-05
Commodities,return_1d,return_14d,1.1328517e-05
Commodities,credit_spread_5d,moy_sin,1.1121626e-05
Commodities,return_1d,corr_30d,1.102477e-05
Commodities,yield_curve_slope,dow_cos,1.0882807e-05
Commodities,return_14d,sector_divergence,1.0770951e-05
Commodities,vol_roc_10,dow_sin,1.0623027e-05
Commodities,obv_trend,moy_sin,1.0524307e-05
Commodities,vol_roc_10,moy_cos,9.475135e-06
Commodities,atr_14,dow_sin,9.011718e-06
Commodities,rel_strength_spy,moy_sin,8.888745e-06
Commodities,return_3d,dow_sin,8.361333e-06
Commodities,return_3d,vol_roc_10,8.104708e-06
Commodities,return_14d,dow_cos,6.9012926e-06
Commodities,obv_trend,rel_strength_spy,6.766798e-06
Commodities,return_7d,dow_cos,6.4488154e-06
Commodities,obv_trend,sector_divergence,6.141198e-06
Commodities,macd_diff,sector_divergence,5.7246525e-06
Commodities,corr_30d,dow_cos,5.5752007e-06
Commodities,return_7d,rel_strength_spy,5.5054084e-06
Commodities,return_3d,return_14d,5.2842406e-06
Commodities,vol_roc_10,moy_sin,4.7618855e-06
Commodities,return_3d,rel_strength_spy,4.457567e-06
Commodities,return_1d,bb_high_dist,4.3962273e-06
Commodities,sector_divergence,yield_curve_slope,4.215624e-06
Commodities,atr_14,dow_cos,4.1938674e-06
Commodities,return_7d,dow_sin,4.166033e-06
Commodities,rel_strength_spy,dow_cos,4.0169743e-06
Commodities,dow_cos,moy_cos,3.6969823e-06
Commodities,macd_diff,dow_sin,3.6292477e-06
Commodities,obv_trend,dow_cos,2.5952459e-06
Commodities,credit_spread_5d,dow_sin,2.4757878e-06
Commodities,return_30d,rel_strength_spy,2.2588597e-06
Commodities,return_14d,bb_high_dist,2.2494137e-06
Commodities,dow_sin,moy_sin,2.076132e-06
Commodities,atr_14,sector_divergence,1.6943749e-06
Commodities,return_3d,dow_cos,1.5307758e-06
Commodities,atr_14,is_month_end,1.3349055e-06
Commodities,macd_diff,dow_cos,8.180053e-07
Commodities,rsi,is_month_end,1.391999e-07
Commodities,return_1d,sentiment_score,0.0
Commodities,return_1d,sector_sentiment_momentum,0.0
Commodities,return_1d,sector_divergence,0.0
Commodities,return_1d,sector_avg_sentiment,0.0
Commodities,return_1d,sentiment_divergence,0.0
Commodities,return_1d,market_encoded,0.0
Commodities,return_3d,sentiment_score,0.0
Commodities,return_3d,sector_avg_sentiment,0.0
Commodities,return_3d,sentiment_divergence,0.0
Commodities,credit_spread_5d,market_encoded,0.0
Commodities,yield_curve_slope,is_month_end,0.0
Commodities,return_1d,dow_sin,0.0
Commodities,return_1d,is_month_end,0.0
Commodities,momentum_divergence_20d,market_encoded,0.0
Commodities,dow_sin,dow_cos,0.0
Commodities,dow_sin,is_month_end,0.0
Commodities,dow_sin,market_encoded,0.0
Commodities,dow_cos,moy_sin,0.0
Commodities,dow_cos,is_month_end,0.0
Commodities,dow_cos,market_encoded,0.0
Commodities,moy_sin,market_encoded,0.0
Commodities,bb_low_dist,is_month_end,0.0
Commodities,bb_low_dist,market_encoded,0.0
Commodities,vol_roc_10,sentiment_score,0.0
Commodities,vol_roc_10,sector_avg_sentiment,0.0
Commodities,vol_roc_10,sentiment_divergence,0.0
Commodities,vol_roc_10,sector_sentiment_momentum,0.0
Commodities,vol_roc_10,sector_divergence,0.0
Commodities,vol_roc_10,dow_cos,0.0
Commodities,vol_roc_10,is_month_end,0.0
Commodities,vol_roc_10,market_encoded,0.0
Commodities,obv_trend,sentiment_score,0.0
Commodities,obv_trend,sector_avg_sentiment,0.0
Commodities,obv_trend,sentiment_divergence,0.0
Commodities,obv_trend,sector_sentiment_momentum,0.0
Commodities,bb_high_dist,sentiment_score,0.0
Commodities,bb_high_dist,sector_avg_sentiment,0.0
Commodities,bb_high_dist,sentiment_divergence,0.0
Commodities,bb_high_dist,sector_sentiment_momentum,0.0
Commodities,bb_high_dist,dow_cos,0.0
Commodities,bb_high_dist,market_encoded,0.0
Commodities,bb_low_dist,sentiment_score,0.0
Commodities,bb_low_dist,sector_avg_sentiment,0.0
Commodities,yield_curve_slope,market_encoded,0.0
Commodities,momentum_divergence_20d,is_month_end,0.0
Commodities,bb_low_dist,sector_sentiment_momentum,0.0
Commodities,bb_low_dist,sentiment_divergence,0.0
Commodities,atr_14,sentiment_score,0.0
Commodities,volatility_7d,dow_cos,0.0
Commodities,atr_14,sentiment_divergence,0.0
Commodities,atr_14,sector_sentiment_momentum,0.0
Commodities,atr_14,market_encoded,0.0
Commodities,volatility_7d,market_encoded,0.0
Commodities,macd_diff,sector_avg_sentiment,0.0
Commodities,macd_diff,sentiment_divergence,0.0
Commodities,macd_diff,sector_sentiment_momentum,0.0
Commodities,macd_diff,moy_sin,0.0
Commodities,macd_diff,is_month_end,0.0
Commodities,macd_diff,market_encoded,0.0
Commodities,volatility_7d,sentiment_score,0.0
Commodities,atr_14,sector_avg_sentiment,0.0
Commodities,volatility_7d,sentiment_divergence,0.0
Commodities,volatility_7d,sector_sentiment_momentum,0.0
Commodities,obv_trend,dow_sin,0.0
Commodities,obv_trend,is_month_end,0.0
Commodities,obv_trend,market_encoded,0.0
Commodities,corr_30d,sentiment_score,0.0
Commodities,corr_30d,sector_avg_sentiment,0.0
Commodities,corr_30d,sentiment_divergence,0.0
Commodities,corr_30d,sector_sentiment_momentum,0.0
Commodities,corr_30d,market_encoded,0.0
Commodities,vix_rank,sentiment_score,0.0
Commodities,vix_rank,sector_avg_sentiment,0.0
Commodities,vix_rank,sentiment_divergence,0.0
Commodities,vix_rank,sector_sentiment_momentum,0.0
Commodities,rsi,sentiment_score,0.0
Commodities,volatility_7d,sector_avg_sentiment,0.0
Commodities,rsi,sector_avg_sentiment,0.0
Commodities,rsi,sentiment_divergence,0.0
Commodities,rsi,sector_sentiment_momentum,0.0
Commodities,rsi,market_encoded,0.0
Commodities,macd_diff,sentiment_score,0.0
Commodities,vix_rank,market_encoded,0.0
Commodities,rel_strength_spy,sentiment_score,0.0
Commodities,rel_strength_spy,sector_avg_sentiment,0.0
Commodities,rel_strength_spy,sentiment_divergence,0.0
Commodities,rel_strength_spy,sector_sentiment_momentum,0.0
Commodities,rel_strength_spy,sector_divergence,0.0
Commodities,rel_strength_spy,dow_sin,0.0
Commodities,rel_strength_spy,is_month_end,0.0
Commodities,rel_strength_spy,market_encoded,0.0
Commodities,sentiment_score,sector_avg_sentiment,0.0
Commodities,sentiment_score,sentiment_divergence,0.0
Commodities,sentiment_score,sector_sentiment_momentum,0.0
Commodities,sentiment_score,sector_divergence,0.0
Commodities,sentiment_score,vix_term_structure,0.0
Commodities,sentiment_score,credit_spread_5d,0.0
Commodities,sentiment_score,yield_curve_slope,0.0
Commodities,sentiment_score,momentum_divergence_20d,0.0
Commodities,sentiment_score,dow_sin,0.0
Commodities,sentiment_score,dow_cos,0.0
Commodities,sentiment_score,moy_sin,0.0
Commodities,sentiment_score,moy_cos,0.0
Commodities,sentiment_score,is_month_end,0.0
Commodities,sentiment_score,market_encoded,0.0
Commodities,sector_avg_sentiment,sentiment_divergence,0.0
Commodities,sector_avg_sentiment,sector_sentiment_momentum,0.0
Commodities,sector_avg_sentiment,sector_divergence,0.0
Commodities,sector_avg_sentiment,vix_term_structure,0.0
Commodities,sector_avg_sentiment,credit_spread_5d,0.0
Commodities,sector_avg_sentiment,yield_curve_slope,0.0
Commodities,sector_avg_sentiment,momentum_divergence_20d,0.0
Commodities,sector_avg_sentiment,dow_sin,0.0
Commodities,sector_avg_sentiment,dow_cos,0.0
Commodities,sector_avg_sentiment,moy_sin,0.0
Commodities,sector_avg_sentiment,moy_cos,0.0
Commodities,sector_avg_sentiment,is_month_end,0.0
Commodities,sector_avg_sentiment,market_encoded,0.0
Commodities,sentiment_divergence,sector_sentiment_momentum,0.0
Commodities,sentiment_divergence,sector_divergence,0.0
Commodities,sentiment_divergence,vix_term_structure,0.0
Commodities,sentiment_divergence,credit_spread_5d,0.0
Commodities,sentiment_divergence,yield_curve_slope,0.0
Commodities,sentiment_divergence,momentum_divergence_20d,0.0
Commodities,sentiment_divergence,dow_sin,0.0
Commodities,sentiment_divergence,dow_cos,0.0
Commodities,sentiment_divergence,moy_sin,0.0
Commodities,sentiment_divergence,moy_cos,0.0
Commodities,sentiment_divergence,is_month_end,0.0
Commodities,sentiment_divergence,market_encoded,0.0
Commodities,return_14d,is_month_end,0.0
Commodities,return_14d,market_encoded,0.0
Commodities,return_30d,sentiment_score,0.0
Commodities,return_30d,sector_avg_sentiment,0.0
Commodities,return_30d,sentiment_divergence,0.0
Commodities,return_30d,sector_sentiment_momentum,0.0
Commodities,return_30d,dow_sin,0.0
Commodities,return_30d,dow_cos,0.0
Commodities,return_30d,is_month_end,0.0
Commodities,return_30d,market_encoded,0.0
Commodities,return_7d,is_month_end,0.0
Commodities,return_7d,market_encoded,0.0
Commodities,return_14d,sentiment_score,0.0
Commodities,return_14d,sector_avg_sentiment,0.0
Commodities,return_14d,sentiment_divergence,0.0
Commodities,return_14d,sector_sentiment_momentum,0.0
Commodities,return_3d,sector_sentiment_momentum,0.0
Commodities,return_3d,sector_divergence,0.0
Commodities,return_3d,is_month_end,0.0
Commodities,return_3d,market_encoded,0.0
Commodities,return_7d,sentiment_score,0.0
Commodities,return_7d,sector_avg_sentiment,0.0
Commodities,return_7d,sentiment_divergence,0.0
Commodities,return_7d,sector_sentiment_momentum,0.0
Commodities,sector_sentiment_momentum,sector_divergence,0.0
Commodities,sector_sentiment_momentum,vix_term_structure,0.0
Commodities,sector_sentiment_momentum,credit_spread_5d,0.0
Commodities,sector_sentiment_momentum,yield_curve_slope,0.0
Commodities,sector_sentiment_momentum,momentum_divergence_20d,0.0
Commodities,sector_sentiment_momentum,dow_sin,0.0
Commodities,sector_sentiment_momentum,dow_cos,0.0
Commodities,sector_sentiment_momentum,moy_sin,0.0
Commodities,sector_sentiment_momentum,moy_cos,0.0
Commodities,sector_sentiment_momentum,is_month_end,0.0
Commodities,sector_sentiment_momentum,market_encoded,0.0
Commodities,sector_divergence,dow_sin,0.0
Commodities,sector_divergence,dow_cos,0.0
Commodities,sector_divergence,moy_sin,0.0
Commodities,sector_divergence,is_month_end,0.0
Commodities,sector_divergence,market_encoded,0.0
Commodities,vix_term_structure,market_encoded,0.0
Commodities,moy_cos,market_encoded,0.0
Commodities,is_month_end,market_encoded,0.0
Safe Havens,corr_30d,moy_sin,0.00043128658
Safe Havens,obv_trend,corr_30d,0.00036230296
Safe Havens,corr_30d,moy_cos,0.00032778477
Safe Havens,atr_14,moy_sin,0.00032588176
Safe Havens,macd_diff,corr_30d,0.00028106943
Safe Havens,return_3d,corr_30d,0.0002667517
Safe Havens,obv_trend,yield_curve_slope,0.00020474766
Safe Havens,moy_sin,moy_cos,0.00014929402
Safe Havens,macd_diff,moy_cos,0.00014922311
Safe Havens,atr_14,corr_30d,0.0001391505
Safe Havens,obv_trend,moy_sin,0.00013739096
Safe Havens,bb_low_dist,corr_30d,0.00013498879
Safe Havens,rsi,atr_14,0.0001273743
Safe Havens,atr_14,bb_low_dist,0.00012657024
Safe Havens,obv_trend,moy_cos,0.00012330769
Safe Havens,macd_diff,obv_trend,0.00011290695
Safe Havens,return_3d,bb_low_dist,9.6968e-05
Safe Havens,vix_term_structure,moy_sin,9.2477756e-05
Safe Havens,vix_term_structure,yield_curve_slope,9.149548e-05
Safe Havens,vol_roc_10,obv_trend,8.024671e-05
Safe Havens,obv_trend,vix_term_structure,7.823007e-05
Safe Havens,obv_trend,dow_sin,7.4101285e-05
Safe Havens,return_3d,moy_cos,7.207682e-05
Safe Havens,atr_14,obv_trend,6.986665e-05
Safe Havens,rsi,moy_sin,6.437346e-05
Safe Havens,yield_curve_slope,moy_sin,6.33885e-05
Safe Havens,obv_trend,momentum_divergence_20d,5.727784e-05
Safe Havens,corr_30d,yield_curve_slope,5.3915086e-05
Safe Havens,yield_curve_slope,dow_sin,5.3064065e-05
Safe Havens,return_3d,moy_sin,5.300086e-05
Safe Havens,rsi,obv_trend,5.095847e-05
Safe Havens,return_3d,yield_curve_slope,4.3882777e-05
Safe Havens,macd_diff,atr_14,4.3633376e-05
Safe Havens,bb_low_dist,yield_curve_slope,3.8962615e-05
Safe Havens,macd_diff,moy_sin,3.6088284e-05
Safe Havens,return_3d,macd_diff,3.484146e-05
Safe Havens,corr_30d,vix_term_structure,3.476929e-05
Safe Havens,bb_low_dist,moy_sin,3.4226818e-05
Safe Havens,return_14d,moy_sin,3.217591e-05
Safe Havens,rsi,corr_30d,2.8122337e-05
Safe Havens,vol_roc_10,corr_30d,2.8106115e-05
Safe Havens,yield_curve_slope,momentum_divergence_20d,2.2815846e-05
Safe Havens,bb_low_dist,obv_trend,1.8617933e-05
Safe Havens,bb_high_dist,corr_30d,1.3305937e-05
Safe Havens,vix_term_structure,momentum_divergence_20d,1.3225231e-05
Safe Havens,rsi,vix_term_structure,4.868466e-06
Safe Havens,macd_diff,vol_roc_10,3.871886e-06
Safe Havens,macd_diff,bb_low_dist,3.2588946e-06
Safe Havens,return_14d,obv_trend,1.7556305e-06
Safe Havens,return_14d,vix_term_structure,1.2788175e-06
Safe Havens,bb_low_dist,vol_roc_10,2.4296745e-07
Safe Havens,bb_high_dist,vol_roc_10,1.9252091e-07
Safe Havens,bb_high_dist,bb_low_dist,1.5952074e-07
Safe Havens,sector_sentiment_momentum,momentum_divergence_20d,0.0
Safe Havens,sector_sentiment_momentum,dow_sin,0.0
Safe Havens,sector_sentiment_momentum,dow_cos,0.0
Safe Havens,sector_sentiment_momentum,moy_sin,0.0
Safe Havens,sector_sentiment_momentum,moy_cos,0.0
Safe Havens,sector_sentiment_momentum,is_month_end,0.0
Safe Havens,sector_divergence,vix_term_structure,0.0
Safe Havens,sector_divergence,credit_spread_5d,0.0
Safe Havens,sector_divergence,yield_curve_slope,0.0
Safe Havens,sector_divergence,momentum_divergence_20d,0.0
Safe Havens,sector_divergence,dow_sin,0.0
Safe Havens,sector_divergence,dow_cos,0.0
Safe Havens,sector_divergence,moy_sin,0.0
Safe Havens,sector_divergence,moy_cos,0.0
Safe Havens,sector_divergence,is_month_end,0.0
Safe Havens,vix_term_structure,credit_spread_5d,0.0
Safe Havens,return_1d,rsi,0.0
Safe Havens,return_3d,momentum_divergence_20d,0.0
Safe Havens,return_3d,dow_sin,0.0
Safe Havens,return_3d,dow_cos,0.0
Safe Havens,return_1d,bb_low_dist,0.0
Safe Havens,return_3d,is_month_end,0.0
Safe Havens,return_7d,return_14d,0.0
Safe Havens,return_7d,return_30d,0.0
Safe Havens,return_7d,rsi,0.0
Safe Havens,return_7d,macd_diff,0.0
Safe Havens,return_7d,volatility_7d,0.0
Safe Havens,return_7d,atr_14,0.0
Safe Havens,return_7d,bb_high_dist,0.0
Safe Havens,return_7d,bb_low_dist,0.0
Safe Havens,return_7d,vol_roc_10,0.0
Safe Havens,return_7d,obv_trend,0.0
Safe Havens,return_7d,corr_30d,0.0
Safe Havens,return_7d,vix_rank,0.0
Safe Havens,return_7d,rel_strength_spy,0.0
Safe Havens,return_7d,sentiment_score,0.0
Safe Havens,return_7d,sector_avg_sentiment,0.0
Safe Havens,return_7d,sentiment_divergence,0.0
Safe Havens,return_7d,sector_sentiment_momentum,0.0
Safe Havens,return_7d,sector_divergence,0.0
Safe Havens,return_7d,vix_term_structure,0.0
Safe Havens,return_7d,credit_spread_5d,0.0
Safe Havens,return_7d,yield_curve_slope,0.0
Safe Havens,return_7d,momentum_divergence_20d,0.0
Safe Havens,return_7d,dow_sin,0.0
Safe Havens,return_7d,dow_cos,0.0
Safe Havens,return_7d,moy_sin,0.0
Safe Havens,return_7d,moy_cos,0.0
Safe Havens,return_7d,is_month_end,0.0
Safe Havens,return_14d,return_30d,0.0
Safe Havens,return_14d,rsi,0.0
Safe Havens,return_14d,macd_diff,0.0
Safe Havens,return_14d,volatility_7d,0.0
Safe Havens,return_14d,atr_14,0.0
Safe Havens,return_14d,bb_high_dist,0.0
Safe Havens,return_14d,bb_low_dist,0.0
Safe Havens,return_14d,vol_roc_10,0.0
Safe Havens,return_14d,corr_30d,0.0
Safe Havens,return_14d,vix_rank,0.0
Safe Havens,return_14d,rel_strength_spy,0.0
Safe Havens,return_14d,sentiment_score,0.0
Safe Havens,return_14d,sector_avg_sentiment,0.0
Safe Havens,return_14d,sentiment_divergence,0.0
Safe Havens,return_14d,sector_sentiment_momentum,0.0
Safe Havens,return_14d,sector_divergence,0.0
Safe Havens,return_14d,credit_spread_5d,0.0
Safe Havens,return_14d,yield_curve_slope,0.0
Safe Havens,return_14d,momentum_divergence_20d,0.0
Safe Havens,return_14d,dow_sin,0.0
Safe Havens,return_14d,dow_cos,0.0
Safe Havens,return_14d,moy_cos,0.0
Safe Havens,return_14d,is_month_end,0.0
Safe Havens,return_30d,rsi,0.0
Safe Havens,return_30d,macd_diff,0.0
Safe Havens,return_30d,volatility_7d,0.0
Safe Havens,return_30d,atr_14,0.0
Safe Havens,return_30d,bb_high_dist,0.0
Safe Havens,return_30d,bb_low_dist,0.0
Safe Havens,return_30d,vol_roc_10,0.0
Safe Havens,return_30d,obv_trend,0.0
Safe Havens,return_30d,corr_30d,0.0
Safe Havens,return_30d,vix_rank,0.0
Safe Havens,return_30d,rel_strength_spy,0.0
Safe Havens,return_30d,sentiment_score,0.0
Safe Havens,return_30d,sector_avg_sentiment,0.0
Safe Havens,return_30d,sentiment_divergence,0.0
Safe Havens,return_30d,sector_sentiment_momentum,0.0
Safe Havens,return_30d,sector_divergence,0.0
Safe Havens,return_30d,vix_term_structure,0.0
Safe Havens,return_30d,credit_spread_5d,0.0
Safe Havens,return_30d,yield_curve_slope,0.0
Safe Havens,return_30d,momentum_divergence_20d,0.0
Safe Havens,return_30d,dow_sin,0.0
Safe Havens,return_30d,dow_cos,0.0
Safe Havens,return_30d,moy_sin,0.0
Safe Havens,return_30d,moy_cos,0.0
Safe Havens,return_30d,is_month_end,0.0
Safe Havens,rsi,macd_diff,0.0
Safe Havens,rsi,volatility_7d,0.0
Safe Havens,rsi,bb_high_dist,0.0
Safe Havens,rsi,bb_low_dist,0.0
Safe Havens,rsi,vol_roc_10,0.0
Safe Havens,rsi,vix_rank,0.0
Safe Havens,rsi,rel_strength_spy,0.0
Safe Havens,rsi,sentiment_score,0.0
Safe Havens,rsi,sector_avg_sentiment,0.0
Safe Havens,rsi,sentiment_divergence,0.0
Safe Havens,rsi,sector_sentiment_momentum,0.0
Safe Havens,rsi,sector_divergence,0.0
Safe Havens,rsi,credit_spread_5d,0.0
Safe Havens,rsi,yield_curve_slope,0.0
Safe Havens,rsi,momentum_divergence_20d,0.0
Safe Havens,rsi,dow_sin,0.0
Safe Havens,rsi,dow_cos,0.0
Safe Havens,rsi,moy_cos,0.0
Safe Havens,rsi,is_month_end,0.0
Safe Havens,macd_diff,volatility_7d,0.0
Safe Havens,macd_diff,bb_high_dist,0.0
Safe Havens,macd_diff,vix_rank,0.0
Safe Havens,macd_diff,rel_strength_spy,0.0
Safe Havens,macd_diff,sentiment_score,0.0
Safe Havens,macd_diff,sector_avg_sentiment,0.0
Safe Havens,macd_diff,sentiment_divergence,0.0
Safe Havens,macd_diff,sector_sentiment_momentum,0.0
Safe Havens,macd_diff,sector_divergence,0.0
Safe Havens,macd_diff,vix_term_structure,0.0
Safe Havens,macd_diff,credit_spread_5d,0.0
Safe Havens,macd_diff,yield_curve_slope,0.0
Safe Havens,macd_diff,momentum_divergence_20d,0.0
Safe Havens,macd_diff,dow_sin,0.0
Safe Havens,macd_diff,dow_cos,0.0
Safe Havens,macd_diff,is_month_end,0.0
Safe Havens,volatility_7d,atr_14,0.0
Safe Havens,volatility_7d,bb_high_dist,0.0
Safe Havens,volatility_7d,bb_low_dist,0.0
Safe Havens,volatility_7d,vol_roc_10,0.0
Safe Havens,volatility_7d,obv_trend,0.0
Safe Havens,volatility_7d,corr_30d,0.0
Safe Havens,volatility_7d,vix_rank,0.0
Safe Havens,volatility_7d,rel_strength_spy,0.0
Safe Havens,volatility_7d,sentiment_score,0.0
Safe Havens,volatility_7d,sector_avg_sentiment,0.0
Safe Havens,volatility_7d,sentiment_divergence,0.0
Safe Havens,volatility_7d,sector_sentiment_momentum,0.0
Safe Havens,volatility_7d,sector_divergence,0.0
Safe Havens,volatility_7d,vix_term_structure,0.0
Safe Havens,volatility_7d,credit_spread_5d,0.0
Safe Havens,volatility_7d,yield_curve_slope,0.0
Safe Havens,volatility_7d,momentum_divergence_20d,0.0
Safe Havens,volatility_7d,dow_sin,0.0
Safe Havens,volatility_7d,dow_cos,0.0
Safe Havens,volatility_7d,moy_sin,0.0
Safe Havens,volatility_7d,moy_cos,0.0
Safe Havens,volatility_7d,is_month_end,0.0
Safe Havens,atr_14,bb_high_dist,0.0
Safe Havens,atr_14,vol_roc_10,0.0
Safe Havens,atr_14,vix_rank,0.0
Safe Havens,atr_14,rel_strength_spy,0.0
Safe Havens,atr_14,sentiment_score,0.0
Safe Havens,atr_14,sector_avg_sentiment,0.0
Safe Havens,atr_14,sentiment_divergence,0.0
Safe Havens,atr_14,sector_sentiment_momentum,0.0
Safe Havens,atr_14,sector_divergence,0.0
Safe Havens,atr_14,vix_term_structure,0.0
Safe Havens,atr_14,credit_spread_5d,0.0
Safe Havens,atr_14,yield_curve_slope,0.0
Safe Havens,atr_14,momentum_divergence_20d,0.0
Safe Havens,atr_14,dow_sin,0.0
Safe Havens,atr_14,dow_cos,0.0
Safe Havens,return_1d,vol_roc_10,0.0
Safe Havens,atr_14,moy_cos,0.0
Safe Havens,atr_14,is_month_end,0.0
Safe Havens,return_1d,obv_trend,0.0
Safe Havens,return_1d,corr_30d,0.0
Safe Havens,bb_high_dist,obv_trend,0.0
Safe Havens,return_1d,vix_rank,0.0
Safe Havens,bb_high_dist,vix_rank,0.0
Safe Havens,bb_high_dist,rel_strength_spy,0.0
Safe Havens,bb_high_dist,sentiment_score,0.0
Safe Havens,bb_high_dist,sector_avg_sentiment,0.0
Safe Havens,bb_high_dist,sentiment_divergence,0.0
Safe Havens,bb_high_dist,sector_sentiment_momentum,0.0
Safe Havens,bb_high_dist,sector_divergence,0.0
Safe Havens,bb_high_dist,vix_term_structure,0.0
Safe Havens,bb_high_dist,credit_spread_5d,0.0
Safe Havens,bb_high_dist,yield_curve_slope,0.0
Safe Havens,bb_high_dist,momentum_divergence_20d,0.0
Safe Havens,bb_high_dist,dow_sin,0.0
Safe Havens,bb_high_dist,dow_cos,0.0
Safe Havens,bb_high_dist,moy_sin,0.0
Safe Havens,bb_high_dist,moy_cos,0.0
Safe Havens,bb_high_dist,is_month_end,0.0
Safe Havens,return_1d,rel_strength_spy,0.0
Safe Havens,return_1d,sentiment_score,0.0
Safe Havens,return_1d,sector_avg_sentiment,0.0
Safe Havens,bb_low_dist,vix_rank,0.0
Safe Havens,bb_low_dist,rel_strength_spy,0.0
Safe Havens,bb_low_dist,sentiment_score,0.0
Safe Havens,bb_low_dist,sector_avg_sentiment,0.0
Safe Havens,bb_low_dist,sentiment_divergence,0.0
Safe Havens,bb_low_dist,sector_sentiment_momentum,0.0
Safe Havens,bb_low_dist,sector_divergence,0.0
Safe Havens,bb_low_dist,vix_term_structure,0.0
Safe Havens,bb_low_dist,credit_spread_5d,0.0
Safe Havens,return_1d,sentiment_divergence,0.0
Safe Havens,bb_low_dist,momentum_divergence_20d,0.0
Safe Havens,bb_low_dist,dow_sin,0.0
Safe Havens,bb_low_dist,dow_cos,0.0
Safe Havens,return_1d,sector_sentiment_momentum,0.0
Safe Havens,bb_low_dist,moy_cos,0.0
Safe Havens,bb_low_dist,is_month_end,0.0
Safe Havens,sentiment_divergence,moy_cos,0.0
Safe Havens,credit_spread_5d,dow_cos,0.0
Safe Havens,vol_roc_10,vix_rank,0.0
Safe Havens,vol_roc_10,rel_strength_spy,0.0
Safe Havens,vol_roc_10,sentiment_score,0.0
Safe Havens,vol_roc_10,sector_avg_sentiment,0.0
Safe Havens,vol_roc_10,sentiment_divergence,0.0
Safe Havens,vol_roc_10,sector_sentiment_momentum,0.0
Safe Havens,vol_roc_10,sector_divergence,0.0
Safe Havens,vol_roc_10,vix_term_structure,0.0
Safe Havens,vol_roc_10,credit_spread_5d,0.0
Safe Havens,vol_roc_10,yield_curve_slope,0.0
Safe Havens,vol_roc_10,momentum_divergence_20d,0.0
Safe Havens,vol_roc_10,dow_sin,0.0
Safe Havens,vol_roc_10,dow_cos,0.0
Safe Havens,vol_roc_10,moy_sin,0.0
Safe Havens,vol_roc_10,moy_cos,0.0
Safe Havens,vol_roc_10,is_month_end,0.0
Safe Havens,vix_term_structure,dow_sin,0.0
Safe Havens,obv_trend,vix_rank,0.0
Safe Havens,obv_trend,rel_strength_spy,0.0
